Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",12.95,12.95,12.95,12.95,-
KUKZ,"Kakuzi Plc
",410.00,410.00,410.00,410.00,-
KAPC,"Kapchorua Tea Kenya Plc
",220.00,220.00,220.00,223.00,300
LIMT,"Limuru Tea Plc
",300.00,300.00,300.00,300.00,-
SASN,"Sasini Plc
",15.50,16.00,15.70,15.95,"5,400"
WTK,"Williamson Tea Kenya Plc
",232.50,232.50,232.50,230.50,100
CGEN,"Car and General (K) Ltd
",24.00,24.00,24.00,25.00,"1,300"
ABSA,"ABSA Bank Kenya Plc
",19.05,19.45,19.30,19.10,"966,600"
BKG,"BK Group Plc
",36.00,37.50,37.15,34.40,"1,200"
COOP,"Co-operative Bank of Kenya Ltd
",16.65,18.00,16.90,16.80,"1,035,600"
DTK,"Diamond Trust Bank Kenya Ltd
",80.00,82.00,80.50,82.75,"44,600"
EQTY,"Equity Group Holdings Plc
",48.30,49.00,48.50,48.40,"170,500"
HFCK,"HF Group Ltd
",7.90,8.00,7.92,7.96,"98,400"
IMH,"I & M Holdings Plc
",36.00,36.50,36.05,36.00,"191,900"
KCB,"KCB Group Plc
",44.50,45.00,44.75,44.50,"3,115,500"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",51.00,52.50,51.75,54.00,"19,400"
SBIC,"Stanbic Holdings Plc
",166.00,168.00,166.50,168.50,"31,700"
SCBK,"Standard Chartered Bank Kenya Ltd
",300.00,310.00,309.00,309.50,"63,700"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.25,1.32,1.27,1.32,"5,000"
XPRS,"Express Kenya Plc
",3.88,3.89,3.88,3.89,700
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",5.44,5.50,5.46,5.50,"100,600"
LKL,"Longhorn Publishers Plc
",2.88,2.90,2.88,2.89,"3,800"
NBV,"Nairobi Business Ventures Ltd
",2.10,2.12,2.12,2.05,"3,900"
NMG,"Nation Media Group Plc
",14.70,14.95,14.85,15.05,"12,700"
SMER,"Sameer Africa Plc
",3.30,3.39,3.35,3.38,"1,900"
SGL,"Standard Group Plc
",6.02,6.02,6.02,6.02,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",15.50,15.50,15.50,16.30,"3,200"
UCHM,"Uchumi Supermarket Plc
",0.34,0.38,0.35,0.37,"511,200"
SCAN,"WPP ScanGroup Plc
",3.20,3.40,3.25,3.31,"10,000"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",47.20,47.20,47.20,47.20,-
