Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",12.90,12.95,12.95,11.80,200
KUKZ,"Kakuzi Plc
",410.00,410.00,410.00,410.00,-
KAPC,"Kapchorua Tea Kenya Plc
",221.00,225.00,223.00,225.00,"1,000"
LIMT,"Limuru Tea Plc
",300.00,300.00,300.00,300.00,-
SASN,"Sasini Plc
",15.50,16.00,15.95,15.40,"24,900"
WTK,"Williamson Tea Kenya Plc
",218.00,234.50,230.50,217.75,400
CGEN,"Car and General (K) Ltd
",25.00,25.00,25.00,25.00,500
ABSA,"ABSA Bank Kenya Plc
",19.10,19.30,19.10,19.20,"574,500"
BKG,"BK Group Plc
",33.30,35.00,34.40,35.00,"14,300"
COOP,"Co-operative Bank of Kenya Ltd
",16.65,16.90,16.80,17.00,"1,348,400"
DTK,"Diamond Trust Bank Kenya Ltd
",80.00,83.50,82.75,80.00,"19,900"
EQTY,"Equity Group Holdings Plc
",48.25,48.50,48.40,48.50,"156,500"
HFCK,"HF Group Ltd
",7.94,8.00,7.96,7.94,"45,900"
IMH,"I & M Holdings Plc
",36.00,36.75,36.00,36.00,"2,167,300"
KCB,"KCB Group Plc
",44.40,44.70,44.50,44.45,"4,295,300"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",52.00,56.50,54.00,51.75,"52,500"
SBIC,"Stanbic Holdings Plc
",167.00,170.00,168.50,168.00,"43,700"
SCBK,"Standard Chartered Bank Kenya Ltd
",309.50,310.00,309.50,308.75,"2,900"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.25,1.33,1.32,1.24,"22,600"
XPRS,"Express Kenya Plc
",3.89,3.89,3.89,3.89,-
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",5.42,5.50,5.50,5.48,"352,200"
LKL,"Longhorn Publishers Plc
",2.88,2.90,2.89,2.98,"10,200"
NBV,"Nairobi Business Ventures Ltd
",1.97,2.15,2.05,1.97,"13,900"
NMG,"Nation Media Group Plc
",15.00,15.20,15.05,14.75,"92,900"
SMER,"Sameer Africa Plc
",3.30,3.38,3.38,3.31,"10,600"
SGL,"Standard Group Plc
",5.88,6.30,6.02,6.22,400
