Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",13.00,13.00,13.00,12.90,100
KUKZ,"Kakuzi Plc
",400.00,400.00,400.00,400.00,-
KAPC,"Kapchorua Tea Kenya Plc
",226.00,226.00,226.00,226.00,-
LIMT,"Limuru Tea Plc
",320.00,320.00,320.00,320.00,-
SASN,"Sasini Plc
",15.85,15.90,15.85,15.85,"1,300"
WTK,"Williamson Tea Kenya Plc
",225.00,225.00,225.00,225.00,-
CGEN,"Car and General (K) Ltd
",22.05,22.05,22.05,22.05,-
ABSA,"ABSA Bank Kenya Plc
",17.10,19.30,18.95,19.00,"120,900"
BKG,"BK Group Plc
",33.00,35.00,33.25,35.00,"6,200"
COOP,"Co-operative Bank of Kenya Ltd
",15.90,16.45,16.20,16.45,"1,488,200"
DTK,"Diamond Trust Bank Kenya Ltd
",80.00,80.50,80.00,80.00,"56,500"
EQTY,"Equity Group Holdings Plc
",46.80,47.50,47.35,47.40,"702,100"
HFCK,"HF Group Ltd
",7.00,7.38,7.18,7.38,"11,700"
IMH,"I & M Holdings Plc
",34.50,35.00,34.80,34.85,"18,700"
KCB,"KCB Group Plc
",41.50,42.65,42.45,42.45,"4,705,700"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",51.25,52.00,51.50,52.00,"89,800"
SBIC,"Stanbic Holdings Plc
",161.00,162.00,161.50,161.75,"49,600"
SCBK,"Standard Chartered Bank Kenya Ltd
",295.00,315.00,305.50,270.50,"126,900"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.20,1.30,1.22,1.23,900
XPRS,"Express Kenya Plc
",3.58,3.58,3.58,3.96,300
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",5.02,5.40,5.16,5.16,"81,100"
LKL,"Longhorn Publishers Plc
",3.00,3.40,3.35,3.13,"10,700"
NBV,"Nairobi Business Ventures Ltd
",1.84,2.10,1.90,1.97,"16,500"
NMG,"Nation Media Group Plc
",13.70,14.00,13.95,13.80,"2,100"
SMER,"Sameer Africa Plc
",3.52,3.80,3.54,3.52,"1,800"
SGL,"Standard Group Plc
",5.88,5.88,5.88,5.88,400
TPSE,"TPS Eastern Africa (Serena) Ltd
",15.50,15.75,15.75,15.00,"3,700"
UCHM,"Uchumi Supermarket Plc
",0.29,0.35,0.30,0.32,"750,600"
SCAN,"WPP ScanGroup Plc
",3.00,3.02,3.01,3.04,"2,500"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",47.20,47.20,47.20,47.20,-
