Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",11.75,11.75,11.75,13.00,100
KUKZ,"Kakuzi Plc
",410.00,410.00,410.00,410.00,-
KAPC,"Kapchorua Tea Kenya Plc
",230.00,230.00,230.00,230.00,400
LIMT,"Limuru Tea Plc
",300.00,300.00,300.00,300.00,-
SASN,"Sasini Plc
",14.95,15.55,15.10,15.55,"14,300"
WTK,"Williamson Tea Kenya Plc
",217.00,218.00,217.00,217.00,"1,400"
CGEN,"Car and General (K) Ltd
",24.80,25.95,25.40,24.80,200
ABSA,"ABSA Bank Kenya Plc
",19.00,19.15,19.05,19.00,"166,300"
BKG,"BK Group Plc
",33.30,33.30,33.30,35.95,100
COOP,"Co-operative Bank of Kenya Ltd
",16.85,17.15,16.90,16.85,"2,473,300"
DTK,"Diamond Trust Bank Kenya Ltd
",78.00,80.00,78.00,78.00,"94,400"
EQTY,"Equity Group Holdings Plc
",48.60,49.00,48.65,48.70,"1,349,500"
HFCK,"HF Group Ltd
",7.90,8.20,8.00,8.04,"19,400"
IMH,"I & M Holdings Plc
",35.95,36.50,36.00,35.95,"653,000"
KCB,"KCB Group Plc
",44.50,45.00,44.60,44.95,"1,474,100"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",50.00,52.00,50.75,50.25,"39,400"
SBIC,"Stanbic Holdings Plc
",154.00,165.00,158.25,152.25,"1,700"
SCBK,"Standard Chartered Bank Kenya Ltd
",298.00,309.00,300.25,300.25,"3,600"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.19,1.31,1.30,1.32,"24,100"
XPRS,"Express Kenya Plc
",3.70,4.03,3.97,4.03,"6,200"
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",5.42,5.50,5.50,5.50,"432,800"
LKL,"Longhorn Publishers Plc
",3.12,3.20,3.18,3.16,"1,300"
NBV,"Nairobi Business Ventures Ltd
",2.05,2.13,2.09,2.10,"5,300"
NMG,"Nation Media Group Plc
",14.65,15.00,14.90,14.65,"47,400"
SMER,"Sameer Africa Plc
",3.28,3.30,3.28,3.28,"18,400"
SGL,"Standard Group Plc
",6.52,6.52,6.52,6.52,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",16.50,18.70,17.75,17.00,"27,100"
UCHM,"Uchumi Supermarket Plc
",0.34,0.38,0.35,0.37,"1,301,300"
SCAN,"WPP ScanGroup Plc
",3.25,3.59,3.54,3.27,"13,400"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",47.20,47.20,47.20,47.20,-
CRWN,"Crown Paints Kenya Plc
",31.00,31.00,31.00,31.00,-
CABL,"East African Cables Plc
",2.20,2.22,2.20,2.21,"80,300"
PORT,"East African Portland Cement Ltd
",34.00,36.85,35.70,33.50,"2,200"
KEGN,"Kenya Electricity Generating Company Plc
",4.90,5.00,4.97,4.96,"427,700"
KPLC-P4,"KPLC-P4
",4.00,4.00,4.00,4.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",6.70,7.00,6.88,6.94,"1,661,500"
TOTL,"TotalEnergies Marketing Kenya Plc
",22.25,23.80,23.65,23.95,"8,300"
UMME,"Umeme Ltd
",16.00,17.00,16.20,16.00,"19,800"
BRIT,"Britam Holdings Plc
",7.20,8.00,7.36,7.78,"18,000"
CIC,"CIC Insurance Group Ltd
",2.95,3.05,3.02,3.00,"72,800"
JUB,"Jubilee Holdings Ltd
",214.00,215.00,214.25,205.25,300
KNRE,"Kenya Re-Insurance Corporation Ltd
",1.79,1.83,1.80,1.81,"4,979,000"
LBTY,"Liberty Kenya Holdings Ltd
",7.20,7.78,7.44,7.78,"1,800"
SLAM,"Sanlam Kenya Plc
",7.00,7.82,7.54,7.42,300
CTUM,"Centum Investment Company Plc
",14.95,15.35,15.10,14.95,"55,400"
HAFR,"Home Afrika Ltd
",0.86,0.93,0.89,0.85,"231,600"
