Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",28.00,28.00,28.00,28.00,"1,700"
KUKZ,"Kakuzi Plc
",320.00,320.00,320.00,320.00,-
KAPC,"Kapchorua Tea Kenya Plc
",182.00,182.00,182.00,182.00,100
LIMT,"Limuru Tea Plc
","1,085.00","1,085.00","1,085.00","1,085.00",-
SASN,"Sasini Plc
",16.00,16.10,16.05,16.05,"2,700"
WTK,"Williamson Tea Kenya Plc
",395.00,397.00,396.00,370.00,200
CGEN,"Car and General (K) Ltd
",40.00,40.00,40.00,40.00,-
ABSA,"ABSA Bank Kenya Plc
",12.50,13.00,12.80,12.95,"88,200"
COOP,"Co-operative Bank of Kenya Ltd
",17.30,17.90,17.60,18.10,"332,600"
DTK,"Diamond Trust Bank Kenya Ltd
",200.00,201.00,201.00,201.00,"90,300"
EQTY,"Equity Group Holdings Plc
",45.00,45.50,45.25,45.00,"684,700"
HFCK,"HF Group Ltd
",21.75,23.00,22.25,22.00,"48,900"
IMH,"I & M Holdings Plc
",103.00,104.00,104.00,104.00,"4,400"
KCB,"KCB Group Plc
",44.50,45.00,45.00,45.25,"845,700"
NBK,"National Bank of Kenya Ltd
",16.50,17.00,17.00,17.20,"44,100"
NCBA,"NCBA Group Plc
",41.00,41.75,41.25,41.75,"205,500"
SBIC,"Stanbic Holdings Plc
",90.00,91.00,90.50,91.00,"3,700"
SCBK,"Standard Chartered Bank Kenya Ltd
",221.00,227.00,227.00,228.00,"5,800"
EVRD,"Eveready East Africa Ltd
",3.00,3.05,3.05,3.00,"1,200"
XPRS,"Express Kenya Plc
",4.20,4.20,4.20,4.20,-
KQ,"Kenya Airways Plc
",5.40,5.50,5.45,5.55,"409,800"
LKL,"Longhorn Publishers Plc
",6.30,6.50,6.40,6.15,"28,500"
NMG,"Nation Media Group Plc
",143.00,144.00,144.00,144.00,"8,800"
SMER,"Sameer Africa Plc
",3.90,3.90,3.90,3.95,"1,300"
SGL,"Standard Group Plc
",34.00,34.00,34.00,31.75,200
TPSE,"TPS Eastern Africa (Serena) Ltd
",28.50,28.50,28.50,29.00,"2,400"
UCHM,"Uchumi Supermarket Plc
",10.00,10.05,10.05,10.10,"25,200"
SCAN,"WPP ScanGroup Plc
",29.00,29.25,29.25,29.50,"154,600"
ARM,"ARM Cement Plc
",39.75,40.00,40.00,40.00,"10,000"
BAMB,"Bamburi Cement Ltd
",155.00,158.00,158.00,166.00,"71,700"
CRWN,"Crown Paints Kenya Plc
",60.00,64.00,64.00,63.00,"5,100"
CABL,"East African Cables Plc
",10.80,11.00,11.00,10.90,"16,100"
PORT,"East African Portland Cement Ltd
",50.00,50.00,50.00,50.50,200
KENO,"KenolKobil Ltd
",9.00,9.05,9.05,9.05,"182,800"
KEGN,"Kenya Electricity Generating Company Plc
",8.15,8.40,8.30,8.30,"208,700"
KPLC-P4,"KPLC-P4
",5.50,5.50,5.50,5.50,"2,000"
KPLC-P7,"KPLC-P7
",5.50,5.50,5.50,5.50,-
KPLC,"Kenya Power and Lighting Company Plc
",14.90,15.35,15.00,15.20,"79,800"
TOTL,"TotalEnergies Marketing Kenya Plc
",19.65,20.00,19.75,19.80,"1,500"
UMME,"Umeme Ltd
",17.35,17.35,17.35,17.35,-
BRIT,"Britam Holdings Plc
",15.50,16.00,15.75,15.80,"263,100"
CIC,"CIC Insurance Group Ltd
",6.75,6.90,6.85,6.95,"71,100"
JUB,"Jubilee Holdings Ltd
",500.00,508.00,505.00,509.00,"3,000"
KNRE,"Kenya Re-Insurance Corporation Ltd
",18.50,19.15,19.10,18.20,"548,900"
LBTY,"Liberty Kenya Holdings Ltd
",20.25,22.00,22.00,20.25,"565,700"
SLAM,"Sanlam Kenya Plc
",62.50,65.00,63.00,62.50,"22,100"
CTUM,"Centum Investment Company Plc
",49.50,50.00,50.00,49.75,"62,200"
HAFR,"Home Afrika Ltd
",1.70,1.80,1.80,1.80,"201,300"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",4.50,5.00,4.70,4.75,"14,500"
TCL,"Trans-Century Plc
",14.50,14.50,14.50,13.20,300
NSE,"Nairobi Securities Exchange Plc
",20.50,22.50,21.75,20.75,"1,013,500"
AMAC,"Africa Mega Agricorp Plc
",100.00,100.00,100.00,100.00,-
BOC,"BOC Kenya Plc
",112.00,112.00,112.00,112.00,-
BAT,"British American Tobacco Kenya Plc
",758.00,758.00,758.00,758.00,-
CARB,"Carbacid Investments Plc
",14.90,15.00,14.95,15.00,900
EABL,"East African Breweries Ltd
",261.00,267.00,267.00,267.00,"155,100"
FTGH,"Flame Tree Group Holdings Ltd
",6.95,7.00,7.00,7.00,"1,400"
MSC,"Mumias Sugar Company Ltd
",1.85,1.90,1.90,1.95,"903,300"
UNGA,"Unga Group Ltd
",42.00,42.00,42.00,43.00,"1,100"
SCOM,"Safaricom Plc
",14.55,14.80,14.75,14.70,"3,109,100"
^N25I,"NSE 25-Share Index
","4,175.19","4,175.19","4,175.19","4,191.63",-
