Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",12.00,12.00,12.00,12.00,-
KUKZ,"Kakuzi Plc
",400.00,400.00,400.00,400.00,-
KAPC,"Kapchorua Tea Kenya Plc
",89.25,89.25,89.25,99.00,100
LIMT,"Limuru Tea Plc
",320.00,320.00,320.00,320.00,-
SASN,"Sasini Plc
",20.00,20.70,20.25,19.25,300
WTK,"Williamson Tea Kenya Plc
",129.00,129.00,129.00,129.00,-
CGEN,"Car and General (K) Ltd
",30.00,30.00,30.00,30.00,100
ABSA,"ABSA Bank Kenya Plc
",9.86,10.00,9.96,9.86,"40,800"
BKG,"BK Group Plc
",30.00,30.00,30.00,30.00,"6,300"
COOP,"Co-operative Bank of Kenya Ltd
",12.35,12.50,12.40,12.50,"135,000"
DTK,"Diamond Trust Bank Kenya Ltd
",52.25,56.75,53.25,53.50,"13,400"
EQTY,"Equity Group Holdings Plc
",44.50,45.00,44.95,45.00,"958,300"
HFCK,"HF Group Ltd
",3.00,3.20,3.14,3.06,"60,700"
IMH,"I & M Holdings Plc
",17.85,18.95,18.20,17.90,"4,100"
KCB,"KCB Group Plc
",35.10,36.50,35.70,35.85,"708,800"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",25.60,26.00,25.95,25.60,"94,900"
SBIC,"Stanbic Holdings Plc
",105.00,106.00,105.00,99.00,"83,900"
SCBK,"Standard Chartered Bank Kenya Ltd
",124.75,125.25,124.75,125.25,"42,200"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",0.85,0.85,0.85,0.85,-
XPRS,"Express Kenya Plc
",3.45,3.80,3.48,3.83,"1,100"
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",3.83,3.83,3.83,3.83,-
LKL,"Longhorn Publishers Plc
",3.60,3.60,3.60,3.36,200
NBV,"Nairobi Business Ventures Ltd
",3.59,4.00,3.60,3.98,"165,000"
NMG,"Nation Media Group Plc
",19.00,20.50,20.10,20.30,"4,800"
SMER,"Sameer Africa Plc
",2.74,2.94,2.83,2.85,700
SGL,"Standard Group Plc
",13.00,13.00,13.00,13.00,300
TPSE,"TPS Eastern Africa (Serena) Ltd
",13.10,13.10,13.10,12.00,100
UCHM,"Uchumi Supermarket Plc
",0.20,0.22,0.21,0.20,"174,900"
SCAN,"WPP ScanGroup Plc
",3.52,3.60,3.59,3.52,"9,800"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",36.70,37.00,36.90,37.00,"63,100"
CRWN,"Crown Paints Kenya Plc
",37.50,37.50,37.50,37.50,-
CABL,"East African Cables Plc
",1.00,1.12,1.07,1.05,"3,900"
PORT,"East African Portland Cement Ltd
",6.94,6.94,6.94,6.94,100
KEGN,"Kenya Electricity Generating Company Plc
",3.52,3.60,3.56,3.57,"119,200"
KPLC-P4,"KPLC-P4
",4.11,4.11,4.11,4.11,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",1.41,1.50,1.48,1.47,"327,300"
TOTL,"TotalEnergies Marketing Kenya Plc
",23.20,24.00,23.20,23.20,"7,000"
UMME,"Umeme Ltd
",7.80,7.98,7.88,7.98,"8,400"
BRIT,"Britam Holdings Plc
",6.70,7.00,6.90,6.86,"33,900"
CIC,"CIC Insurance Group Ltd
",2.00,2.20,2.10,2.17,"32,000"
JUB,"Jubilee Holdings Ltd
",265.00,265.00,265.00,265.00,600
KNRE,"Kenya Re-Insurance Corporation Ltd
",2.24,2.25,2.25,2.24,"107,900"
LBTY,"Liberty Kenya Holdings Ltd
",5.78,5.80,5.78,5.48,"8,100"
SLAM,"Sanlam Kenya Plc
",14.90,14.90,14.90,14.25,300
CTUM,"Centum Investment Company Plc
",11.90,12.75,12.00,12.05,"3,000"
HAFR,"Home Afrika Ltd
",0.34,0.36,0.36,0.34,"18,600"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",2.28,2.28,2.28,2.28,-
