Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",13.10,13.10,13.10,13.10,-
KUKZ,"Kakuzi Plc
",400.00,400.00,400.00,400.00,100
KAPC,"Kapchorua Tea Kenya Plc
",95.50,95.50,95.50,95.50,-
LIMT,"Limuru Tea Plc
",320.00,320.00,320.00,320.00,-
SASN,"Sasini Plc
",20.50,21.00,20.80,20.70,800
WTK,"Williamson Tea Kenya Plc
",130.00,130.00,130.00,130.00,700
CGEN,"Car and General (K) Ltd
",31.00,33.00,32.00,30.50,200
ABSA,"ABSA Bank Kenya Plc
",9.70,9.80,9.74,9.78,"28,300"
BKG,"BK Group Plc
",29.55,29.55,29.55,29.75,"2,000"
COOP,"Co-operative Bank of Kenya Ltd
",11.50,12.00,11.95,12.00,"268,300"
DTK,"Diamond Trust Bank Kenya Ltd
",50.00,52.00,50.50,50.00,"51,800"
EQTY,"Equity Group Holdings Plc
",45.00,47.00,45.60,45.85,"90,600"
HFCK,"HF Group Ltd
",2.93,3.05,3.01,3.00,"29,800"
IMH,"I & M Holdings Plc
",17.70,17.80,17.70,17.90,"6,700"
KCB,"KCB Group Plc
",35.00,35.40,35.00,35.00,"889,700"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",26.00,26.60,26.50,26.60,"5,611,400"
SBIC,"Stanbic Holdings Plc
",103.00,104.00,103.00,104.00,"55,200"
SCBK,"Standard Chartered Bank Kenya Ltd
",123.75,124.25,124.00,124.25,"15,300"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",0.83,0.85,0.85,0.80,"4,300"
XPRS,"Express Kenya Plc
",3.86,3.86,3.86,3.86,-
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",3.83,3.83,3.83,3.83,-
LKL,"Longhorn Publishers Plc
",3.25,3.25,3.25,3.25,"1,100"
NBV,"Nairobi Business Ventures Ltd
",2.91,3.49,3.24,3.20,"6,900"
NMG,"Nation Media Group Plc
",19.60,20.00,19.70,19.90,"2,500"
SMER,"Sameer Africa Plc
",2.50,2.54,2.53,2.54,300
SGL,"Standard Group Plc
",12.80,12.80,12.80,12.80,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",12.45,12.45,12.45,12.45,-
UCHM,"Uchumi Supermarket Plc
",0.19,0.20,0.19,0.20,"5,900"
SCAN,"WPP ScanGroup Plc
",3.20,3.66,3.42,3.44,"36,700"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",36.50,36.95,36.85,36.80,"29,400"
CRWN,"Crown Paints Kenya Plc
",38.00,39.00,38.25,39.00,"1,300"
CABL,"East African Cables Plc
",0.98,1.02,1.01,1.02,"2,100"
PORT,"East African Portland Cement Ltd
",7.00,7.00,7.00,7.00,200
KEGN,"Kenya Electricity Generating Company Plc
",3.45,3.50,3.49,3.51,"98,300"
KPLC-P4,"KPLC-P4
",4.11,4.11,4.11,4.11,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",1.40,1.50,1.48,1.40,"234,300"
TOTL,"TotalEnergies Marketing Kenya Plc
",22.90,23.00,22.95,22.90,"1,000"
UMME,"Umeme Ltd
",7.80,8.00,7.90,7.98,"3,700"
BRIT,"Britam Holdings Plc
",6.50,6.68,6.60,6.64,"145,400"
CIC,"CIC Insurance Group Ltd
",1.98,2.10,2.00,2.05,"30,500"
JUB,"Jubilee Holdings Ltd
",264.00,265.00,264.00,264.00,"1,400"
KNRE,"Kenya Re-Insurance Corporation Ltd
",2.00,2.11,2.01,2.05,"304,500"
LBTY,"Liberty Kenya Holdings Ltd
",5.00,5.50,5.24,5.28,"3,900"
SLAM,"Sanlam Kenya Plc
",14.85,14.85,14.85,14.85,200
CTUM,"Centum Investment Company Plc
",10.50,11.10,10.65,11.45,"201,300"
HAFR,"Home Afrika Ltd
",0.33,0.35,0.33,0.34,"28,900"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",1.90,2.08,2.08,2.08,"11,300"
TCL,"Trans-Century Plc
",1.00,1.05,1.01,1.01,600
NSE,"Nairobi Securities Exchange Plc
",7.80,8.10,7.92,7.90,"9,900"
AMAC,"Africa Mega Agricorp Plc
",10.40,10.40,10.40,10.40,-
BOC,"BOC Kenya Plc
",75.00,75.00,75.00,75.00,-
BAT,"British American Tobacco Kenya Plc
",420.00,420.00,420.00,420.00,-
CARB,"Carbacid Investments Plc
",11.50,11.95,11.50,11.95,"60,700"
EABL,"East African Breweries Ltd
",140.00,140.00,140.00,140.00,"31,700"
FTGH,"Flame Tree Group Holdings Ltd
",1.10,1.15,1.10,1.14,"13,500"
MSC,"Mumias Sugar Company Ltd
",0.27,0.27,0.27,0.27,-
UNGA,"Unga Group Ltd
",28.50,28.50,28.50,28.50,-
SCOM,"Safaricom Plc
",27.50,29.45,28.05,29.45,"3,844,600"
GLD,"ABSA NewGold ETF
","2,135.00","2,135.00","2,135.00","2,135.00",-
^N20I,"NSE 20-Share Index
","1,700.88","1,700.88","1,700.88","1,711.83",-
^N25I,"NSE 25-Share Index
","3,106.64","3,106.64","3,106.64","3,162.08",-
^NASI,"NSE All-Share Index
",133.44,133.44,133.44,137.26,-
^ZKEQTK,"Zamara Kenya Equity Index (KES)
","1,816.58","1,816.58","1,816.58","1,836.31",-
^ZKEQTU,"Zamara Kenya Equity Index (USD)
","1,343.71","1,343.71","1,343.71","1,358.88",-
