Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",13.45,13.45,13.45,13.45,-
KUKZ,"Kakuzi Plc
",402.00,402.00,402.00,402.00,-
KAPC,"Kapchorua Tea Kenya Plc
",89.00,89.00,89.00,89.00,-
LIMT,"Limuru Tea Plc
",352.00,352.00,352.00,352.00,-
SASN,"Sasini Plc
",20.50,20.50,20.50,20.50,"4,500"
WTK,"Williamson Tea Kenya Plc
",129.75,129.75,129.75,129.75,200
CGEN,"Car and General (K) Ltd
",37.00,37.50,37.35,35.40,900
ABSA,"ABSA Bank Kenya Plc
",9.90,10.50,10.05,10.10,"258,500"
BKG,"BK Group Plc
",31.05,31.05,31.05,31.05,"1,400"
COOP,"Co-operative Bank of Kenya Ltd
",11.60,11.95,11.95,11.45,"435,500"
DTK,"Diamond Trust Bank Kenya Ltd
",50.00,51.00,50.00,50.00,"87,800"
EQTY,"Equity Group Holdings Plc
",43.50,45.00,44.00,42.90,"67,000"
HFCK,"HF Group Ltd
",2.92,3.00,2.99,2.92,"46,800"
IMH,"I & M Holdings Plc
",17.00,18.00,17.05,17.30,"1,155,200"
KCB,"KCB Group Plc
",37.60,38.50,38.00,37.10,"570,600"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",26.05,26.90,26.85,26.45,"39,900"
SBIC,"Stanbic Holdings Plc
",108.00,108.00,108.00,108.00,-
SCBK,"Standard Chartered Bank Kenya Ltd
",123.75,124.00,124.00,124.00,"40,200"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",0.75,0.85,0.79,0.80,"18,500"
XPRS,"Express Kenya Plc
",3.83,3.83,3.83,3.83,-
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",3.83,3.83,3.83,3.83,-
LKL,"Longhorn Publishers Plc
",3.27,3.28,3.27,3.00,"1,200"
NBV,"Nairobi Business Ventures Ltd
",2.80,3.41,3.20,3.10,"2,047,600"
NMG,"Nation Media Group Plc
",19.00,19.50,19.20,19.90,"9,500"
SMER,"Sameer Africa Plc
",2.55,2.65,2.57,2.70,"12,300"
SGL,"Standard Group Plc
",12.95,12.95,12.95,12.95,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",11.50,11.95,11.90,11.90,600
UCHM,"Uchumi Supermarket Plc
",0.18,0.20,0.18,0.19,"82,200"
SCAN,"WPP ScanGroup Plc
",2.95,3.00,2.98,2.97,"112,200"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",34.30,35.50,35.15,35.55,"11,000"
CRWN,"Crown Paints Kenya Plc
",37.90,37.90,37.90,37.55,100
CABL,"East African Cables Plc
",0.96,1.05,1.00,1.00,"22,100"
PORT,"East African Portland Cement Ltd
",7.80,7.80,7.80,7.80,200
KEGN,"Kenya Electricity Generating Company Plc
",3.46,3.51,3.50,3.48,"1,438,900"
KPLC-P4,"KPLC-P4
",4.11,4.11,4.11,4.11,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",1.46,1.50,1.48,1.47,"986,000"
TOTL,"TotalEnergies Marketing Kenya Plc
",22.70,22.70,22.70,22.80,200
UMME,"Umeme Ltd
",7.98,8.00,7.98,7.98,"21,600"
BRIT,"Britam Holdings Plc
",6.40,6.70,6.44,6.42,"13,000"
CIC,"CIC Insurance Group Ltd
",1.95,2.00,1.99,1.96,"54,000"
JUB,"Jubilee Holdings Ltd
",266.00,269.00,267.00,269.00,"25,800"
KNRE,"Kenya Re-Insurance Corporation Ltd
",2.03,2.10,2.05,2.04,"81,800"
LBTY,"Liberty Kenya Holdings Ltd
",4.91,5.50,5.48,5.04,"3,100"
SLAM,"Sanlam Kenya Plc
",14.00,14.00,14.00,14.00,-
CTUM,"Centum Investment Company Plc
",9.92,10.40,10.00,10.00,"267,700"
HAFR,"Home Afrika Ltd
",0.33,0.34,0.34,0.34,"88,900"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",2.01,2.01,2.01,2.01,-
TCL,"Trans-Century Plc
",1.01,1.01,1.01,1.04,"2,200"
NSE,"Nairobi Securities Exchange Plc
",8.04,8.44,8.30,8.00,"11,700"
AMAC,"Africa Mega Agricorp Plc
",10.40,10.40,10.40,10.40,-
BOC,"BOC Kenya Plc
",75.00,75.00,75.00,75.00,-
BAT,"British American Tobacco Kenya Plc
",419.00,420.00,419.00,415.75,"2,300"
CARB,"Carbacid Investments Plc
",11.05,11.65,11.10,11.65,"2,600"
EABL,"East African Breweries Ltd
",141.00,142.00,141.00,141.00,"701,900"
FTGH,"Flame Tree Group Holdings Ltd
",1.10,1.19,1.15,1.11,"98,300"
MSC,"Mumias Sugar Company Ltd
",0.27,0.27,0.27,0.27,-
UNGA,"Unga Group Ltd
",30.00,30.00,30.00,30.00,-
SCOM,"Safaricom Plc
",26.30,27.00,26.45,26.85,"5,134,300"
GLD,"ABSA NewGold ETF
","2,135.00","2,135.00","2,135.00","2,135.00",-
^N20I,"NSE 20-Share Index
","1,687.81","1,687.81","1,687.81","1,678.69",-
^N25I,"NSE 25-Share Index
","3,066.72","3,066.72","3,066.72","3,052.16",-
^NASI,"NSE All-Share Index
",129.84,129.84,129.84,130.18,-
^ZKEQTK,"Zamara Kenya Equity Index (KES)
","1,845.71","1,845.71","1,845.71","1,831.74",-
^ZKEQTU,"Zamara Kenya Equity Index (USD)
","1,361.75","1,361.75","1,361.75","1,352.02",-
