Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",11.50,11.50,11.50,11.50,-
KUKZ,"Kakuzi Plc
",400.00,400.00,400.00,400.00,100
KAPC,"Kapchorua Tea Kenya Plc
",225.00,226.00,226.00,226.25,"8,600"
LIMT,"Limuru Tea Plc
",300.00,300.00,300.00,320.00,"1,200"
SASN,"Sasini Plc
",15.00,15.50,15.45,15.65,"42,200"
WTK,"Williamson Tea Kenya Plc
",217.00,217.00,217.00,220.00,200
CGEN,"Car and General (K) Ltd
",22.00,22.00,22.00,20.15,"1,100"
ABSA,"ABSA Bank Kenya Plc
",18.50,19.00,18.80,19.00,"197,000"
BKG,"BK Group Plc
",34.00,37.00,34.00,34.60,"203,700"
COOP,"Co-operative Bank of Kenya Ltd
",16.00,16.40,16.10,16.15,"533,300"
DTK,"Diamond Trust Bank Kenya Ltd
",73.25,76.00,74.00,76.25,"5,000"
EQTY,"Equity Group Holdings Plc
",47.00,48.00,47.50,47.15,"161,300"
HFCK,"HF Group Ltd
",6.82,6.96,6.84,6.96,"119,700"
IMH,"I & M Holdings Plc
",30.00,34.00,30.35,33.30,"244,400"
KCB,"KCB Group Plc
",41.75,42.20,41.90,42.05,"948,600"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",52.50,54.00,53.50,52.50,"39,200"
SBIC,"Stanbic Holdings Plc
",163.00,169.75,164.00,163.25,"1,192,700"
SCBK,"Standard Chartered Bank Kenya Ltd
",298.00,302.00,300.50,300.25,"42,800"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.08,1.20,1.18,1.18,"101,700"
XPRS,"Express Kenya Plc
",3.60,3.79,3.62,3.80,"1,000"
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",4.50,4.97,4.83,4.95,"273,000"
LKL,"Longhorn Publishers Plc
",3.00,3.10,3.02,3.02,"2,200"
NBV,"Nairobi Business Ventures Ltd
",1.95,2.10,1.95,2.09,"15,500"
NMG,"Nation Media Group Plc
",13.55,13.85,13.80,13.80,"3,600"
SMER,"Sameer Africa Plc
",3.28,3.60,3.32,3.30,"33,900"
SGL,"Standard Group Plc
",6.00,6.00,6.00,6.00,300
TPSE,"TPS Eastern Africa (Serena) Ltd
",14.50,14.85,14.55,14.75,"23,900"
UCHM,"Uchumi Supermarket Plc
",0.33,0.35,0.34,0.35,"72,300"
SCAN,"WPP ScanGroup Plc
",2.95,3.26,2.98,3.02,"13,300"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",47.20,47.20,47.20,47.20,-
CRWN,"Crown Paints Kenya Plc
",30.00,30.00,30.00,30.00,-
CABL,"East African Cables Plc
",2.15,2.28,2.24,2.23,"12,400"
PORT,"East African Portland Cement Ltd
",38.00,38.10,38.00,39.35,"1,800"
KEGN,"Kenya Electricity Generating Company Plc
",4.91,5.00,4.96,4.98,"875,400"
KPLC-P4,"KPLC-P4
",4.00,4.00,4.00,4.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",6.50,6.76,6.60,6.74,"326,000"
TOTL,"TotalEnergies Marketing Kenya Plc
",22.00,23.10,22.85,21.90,"14,800"
UMME,"Umeme Ltd
",15.65,15.65,15.65,15.65,-
BRIT,"Britam Holdings Plc
",7.26,7.90,7.60,7.86,"7,800"
CIC,"CIC Insurance Group Ltd
",2.85,3.07,2.99,2.91,"167,500"
JUB,"Jubilee Holdings Ltd
",190.00,190.00,190.00,190.25,900
KNRE,"Kenya Re-Insurance Corporation Ltd
",1.60,1.69,1.61,1.63,"11,164,100"
LBTY,"Liberty Kenya Holdings Ltd
",9.54,11.00,10.20,10.60,"50,600"
SLAM,"Sanlam Kenya Plc
",8.40,8.60,8.40,8.40,"4,200"
CTUM,"Centum Investment Company Plc
",12.20,13.40,12.35,12.75,"70,600"
HAFR,"Home Afrika Ltd
",0.75,0.79,0.76,0.75,"92,500"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.85,3.98,3.87,3.62,700
TCL,"Trans-Century Plc
",1.33,1.42,1.39,1.33,"175,300"
NSE,"Nairobi Securities Exchange Plc
",7.00,7.30,7.04,7.08,"15,900"
AMAC,"Africa Mega Agricorp Plc
",51.00,51.00,51.00,51.00,-
BOC,"BOC Kenya Plc
",80.50,80.50,80.50,80.50,-
BAT,"British American Tobacco Kenya Plc
",372.00,380.00,377.75,376.25,"5,700"
CARB,"Carbacid Investments Plc
",19.45,20.50,19.75,19.60,"18,500"
EABL,"East African Breweries Ltd
",180.00,189.00,184.50,180.00,"26,700"
FTGH,"Flame Tree Group Holdings Ltd
",1.10,1.24,1.13,1.13,"56,300"
MSC,"Mumias Sugar Company Ltd
",0.27,0.27,0.27,0.27,-
UNGA,"Unga Group Ltd
",25.00,27.60,26.60,25.10,"1,300"
SCOM,"Safaricom Plc
",18.40,18.85,18.55,18.50,"3,392,600"
LAPR,"Laptrust Imara Income-REIT
",20.00,20.00,20.00,20.00,-
GLD,"ABSA NewGold ETF
","3,455.00","3,455.00","3,455.00","3,455.00",-
^N10I,"NSE 10-Share Index
","1,353.95","1,353.95","1,353.95","1,346.78",-
^N20I,"NSE 20-Share Index
","2,225.59","2,225.59","2,225.59","2,241.25",-
^N25I,"NSE 25-Share Index
","3,545.87","3,545.87","3,545.87","3,548.88",-
^NASI,"NSE All-Share Index
",131.50,131.50,131.50,131.59,-
^NBDI,"NSE Bonds Index
","1,164.24","1,164.24","1,164.24","1,163.71",-
^ZKEQTK,"Zamara Kenya Equity Index (KES)
","2,623.94","2,623.94","2,623.94","2,612.44",-
^ZKEQTU,"Zamara Kenya Equity Index (USD)
","1,747.94","1,747.94","1,747.94","1,740.28",-
