Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",12.45,12.45,12.45,12.45,-
KUKZ,"Kakuzi Plc
",440.00,440.00,440.00,411.00,100
KAPC,"Kapchorua Tea Kenya Plc
",215.00,215.00,215.00,215.00,-
LIMT,"Limuru Tea Plc
",320.00,320.00,320.00,320.00,-
SASN,"Sasini Plc
",15.20,15.70,15.55,15.50,"3,200"
WTK,"Williamson Tea Kenya Plc
",215.00,220.00,216.50,220.00,700
CGEN,"Car and General (K) Ltd
",21.90,21.95,21.90,20.55,500
ABSA,"ABSA Bank Kenya Plc
",17.35,17.60,17.40,17.30,"123,900"
BKG,"BK Group Plc
",32.00,33.00,32.30,33.00,"3,100"
COOP,"Co-operative Bank of Kenya Ltd
",15.80,16.00,15.95,15.95,"319,700"
DTK,"Diamond Trust Bank Kenya Ltd
",72.50,80.00,73.50,73.50,"4,000"
EQTY,"Equity Group Holdings Plc
",44.50,45.50,44.75,44.60,"27,663,600"
HFCK,"HF Group Ltd
",6.00,6.30,6.20,6.20,"60,200"
IMH,"I & M Holdings Plc
",29.80,31.00,30.00,29.95,"75,700"
KCB,"KCB Group Plc
",37.50,41.50,40.55,38.25,"6,766,600"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",53.00,55.00,53.75,54.00,"8,900"
SBIC,"Stanbic Holdings Plc
",173.75,179.75,179.25,173.25,"12,000"
SCBK,"Standard Chartered Bank Kenya Ltd
",300.00,303.00,301.00,300.25,"30,800"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.05,1.10,1.09,1.10,"9,200"
XPRS,"Express Kenya Plc
",2.94,3.20,3.14,3.20,"8,500"
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",4.30,4.69,4.33,4.31,"112,100"
LKL,"Longhorn Publishers Plc
",2.74,2.74,2.74,2.74,-
NBV,"Nairobi Business Ventures Ltd
",1.89,2.00,1.92,1.99,"8,000"
NMG,"Nation Media Group Plc
",12.80,13.60,13.50,13.00,"1,300"
SMER,"Sameer Africa Plc
",3.09,3.10,3.09,3.43,300
SGL,"Standard Group Plc
",5.90,5.90,5.90,5.72,100
TPSE,"TPS Eastern Africa (Serena) Ltd
",15.00,15.00,15.00,15.00,"11,000"
UCHM,"Uchumi Supermarket Plc
",0.35,0.38,0.36,0.37,"40,400"
SCAN,"WPP ScanGroup Plc
",2.75,3.03,2.95,3.03,"35,500"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",47.20,47.20,47.20,47.20,-
CRWN,"Crown Paints Kenya Plc
",34.00,35.00,34.90,34.15,"1,000"
CABL,"East African Cables Plc
",2.04,2.22,2.08,2.26,"11,300"
PORT,"East African Portland Cement Ltd
",39.00,42.90,40.95,39.00,200
KEGN,"Kenya Electricity Generating Company Plc
",4.84,5.00,4.90,4.89,"260,300"
KPLC-P4,"KPLC-P4
",4.00,4.00,4.00,4.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",6.14,6.40,6.18,6.16,"278,700"
TOTL,"TotalEnergies Marketing Kenya Plc
",22.20,22.20,22.20,22.20,100
UMME,"Umeme Ltd
",15.65,15.65,15.65,15.65,-
BRIT,"Britam Holdings Plc
",6.60,6.98,6.72,6.80,"17,400"
CIC,"CIC Insurance Group Ltd
",2.95,3.13,3.07,2.99,"1,227,600"
JUB,"Jubilee Holdings Ltd
",200.00,200.00,200.00,200.00,-
KNRE,"Kenya Re-Insurance Corporation Ltd
",1.60,1.64,1.63,1.61,"550,500"
LBTY,"Liberty Kenya Holdings Ltd
",11.95,12.00,11.95,11.80,"1,600"
SLAM,"Sanlam Kenya Plc
",9.30,10.50,9.62,10.20,"17,800"
CTUM,"Centum Investment Company Plc
",11.40,12.00,11.60,12.00,"20,500"
HAFR,"Home Afrika Ltd
",0.72,0.78,0.72,0.77,"249,100"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.21,3.22,3.22,3.30,200
TCL,"Trans-Century Plc
",1.30,1.39,1.34,1.33,"21,500"
NSE,"Nairobi Securities Exchange Plc
",7.12,7.38,7.20,7.14,"6,200"
AMAC,"Africa Mega Agricorp Plc
",51.00,51.00,51.00,51.00,-
BOC,"BOC Kenya Plc
",80.00,80.00,80.00,80.00,-
BAT,"British American Tobacco Kenya Plc
",369.00,373.00,370.00,370.25,"1,300"
CARB,"Carbacid Investments Plc
",19.05,20.00,19.55,19.55,"2,600"
EABL,"East African Breweries Ltd
",170.00,170.00,170.00,170.00,"111,500"
FTGH,"Flame Tree Group Holdings Ltd
",1.17,1.19,1.18,1.19,"10,900"
MSC,"Mumias Sugar Company Ltd
",0.27,0.27,0.27,0.27,-
UNGA,"Unga Group Ltd
",21.70,21.70,21.70,22.40,100
SCOM,"Safaricom Plc
",17.20,17.50,17.30,17.30,"14,326,500"
LAPR,"Laptrust Imara Income-REIT
",20.00,20.00,20.00,20.00,-
GLD,"ABSA NewGold ETF
","3,555.00","3,555.00","3,555.00","3,555.00",-
^N10I,"NSE 10-Share Index
","1,284.77","1,284.77","1,284.77","1,275.72",-
^N20I,"NSE 20-Share Index
","2,163.49","2,163.49","2,163.49","2,151.08",-
^N25I,"NSE 25-Share Index
","3,415.83","3,415.83","3,415.83","3,387.61",-
^NASI,"NSE All-Share Index
",126.03,126.03,126.03,125.33,-
^ZKEQTK,"Zamara Kenya Equity Index (KES)
","2,509.43","2,509.43","2,509.43","2,473.14",-
^ZKEQTU,"Zamara Kenya Equity Index (USD)
","1,665.22","1,665.22","1,665.22","1,641.77",-
