Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",12.45,12.45,12.45,12.45,-
KUKZ,"Kakuzi Plc
",440.00,440.00,440.00,440.00,-
KAPC,"Kapchorua Tea Kenya Plc
",215.00,215.00,215.00,215.00,200
LIMT,"Limuru Tea Plc
",320.00,320.00,320.00,320.00,-
SASN,"Sasini Plc
",15.65,15.70,15.70,15.55,300
WTK,"Williamson Tea Kenya Plc
",215.00,216.00,215.50,216.50,"1,800"
CGEN,"Car and General (K) Ltd
",21.75,21.75,21.75,21.90,500
ABSA,"ABSA Bank Kenya Plc
",17.40,17.70,17.50,17.40,"143,000"
BKG,"BK Group Plc
",33.00,33.00,33.00,32.30,"2,900"
COOP,"Co-operative Bank of Kenya Ltd
",15.85,16.15,16.00,15.95,"388,900"
DTK,"Diamond Trust Bank Kenya Ltd
",72.50,76.00,74.50,73.50,"18,300"
EQTY,"Equity Group Holdings Plc
",45.00,49.05,45.70,44.75,"59,300"
HFCK,"HF Group Ltd
",6.10,6.20,6.20,6.20,"11,700"
IMH,"I & M Holdings Plc
",29.55,30.50,30.00,30.00,"153,600"
KCB,"KCB Group Plc
",38.00,39.60,39.35,40.55,"103,800"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",52.25,54.50,53.75,53.75,"24,500"
SBIC,"Stanbic Holdings Plc
",175.00,178.75,178.50,179.25,"1,900"
SCBK,"Standard Chartered Bank Kenya Ltd
",300.00,310.00,300.50,301.00,"91,500"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.06,1.09,1.08,1.09,"11,200"
XPRS,"Express Kenya Plc
",3.14,3.14,3.14,3.14,-
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",4.18,4.49,4.34,4.33,"197,000"
LKL,"Longhorn Publishers Plc
",2.76,2.90,2.83,2.74,400
NBV,"Nairobi Business Ventures Ltd
",1.90,2.03,1.91,1.92,"11,300"
NMG,"Nation Media Group Plc
",12.80,13.00,12.90,13.50,"2,700"
SMER,"Sameer Africa Plc
",3.10,3.11,3.10,3.09,300
SGL,"Standard Group Plc
",6.10,6.20,6.16,5.90,200
TPSE,"TPS Eastern Africa (Serena) Ltd
",15.00,15.00,15.00,15.00,"1,800"
