Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",12.45,12.45,12.45,12.45,900
KUKZ,"Kakuzi Plc
",440.00,440.00,440.00,440.00,-
KAPC,"Kapchorua Tea Kenya Plc
",215.00,215.00,215.00,215.00,-
LIMT,"Limuru Tea Plc
",320.00,320.00,320.00,320.00,-
SASN,"Sasini Plc
",15.30,15.55,15.45,15.70,"3,300"
WTK,"Williamson Tea Kenya Plc
",215.00,220.00,216.25,215.50,"2,000"
CGEN,"Car and General (K) Ltd
",19.80,19.80,19.80,21.75,100
ABSA,"ABSA Bank Kenya Plc
",17.70,18.90,18.00,17.50,"40,400"
BKG,"BK Group Plc
",31.50,33.00,31.75,33.00,"194,800"
COOP,"Co-operative Bank of Kenya Ltd
",15.90,16.00,16.00,16.00,"556,900"
DTK,"Diamond Trust Bank Kenya Ltd
",74.50,75.00,74.50,74.50,"3,700"
EQTY,"Equity Group Holdings Plc
",44.60,46.00,45.65,45.70,"393,800"
HFCK,"HF Group Ltd
",6.10,6.20,6.20,6.20,"195,700"
IMH,"I & M Holdings Plc
",29.50,30.00,29.55,30.00,"71,200"
KCB,"KCB Group Plc
",38.50,39.60,38.50,39.35,"555,200"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",54.00,54.50,54.25,53.75,"3,100"
SBIC,"Stanbic Holdings Plc
",176.00,178.25,178.00,178.50,"9,900"
SCBK,"Standard Chartered Bank Kenya Ltd
",300.00,305.00,300.00,300.50,"37,500"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.05,1.09,1.06,1.08,"139,600"
XPRS,"Express Kenya Plc
",3.00,3.00,3.00,3.14,500
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",4.17,4.40,4.22,4.34,"285,800"
LKL,"Longhorn Publishers Plc
",2.76,2.99,2.95,2.83,"1,000"
NBV,"Nairobi Business Ventures Ltd
",1.90,1.90,1.90,1.91,600
NMG,"Nation Media Group Plc
",12.50,13.00,12.95,12.90,"8,700"
SMER,"Sameer Africa Plc
",3.05,3.10,3.09,3.10,"1,000"
SGL,"Standard Group Plc
",5.56,6.20,6.12,6.16,"3,300"
TPSE,"TPS Eastern Africa (Serena) Ltd
",15.00,15.00,15.00,15.00,"2,300"
UCHM,"Uchumi Supermarket Plc
",0.31,0.37,0.35,0.34,"42,600"
SCAN,"WPP ScanGroup Plc
",2.75,3.00,2.94,2.88,"17,700"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",47.20,47.20,47.20,47.20,-
CRWN,"Crown Paints Kenya Plc
",34.90,34.90,34.90,34.90,100
CABL,"East African Cables Plc
",1.86,2.15,1.96,2.06,"21,300"
PORT,"East African Portland Cement Ltd
",38.95,38.95,38.95,38.95,-
KEGN,"Kenya Electricity Generating Company Plc
",4.75,4.97,4.79,4.91,"190,200"
KPLC-P4,"KPLC-P4
",4.00,4.00,4.00,4.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",6.04,6.30,6.22,6.04,"1,153,300"
TOTL,"TotalEnergies Marketing Kenya Plc
",21.70,22.50,22.05,22.00,"3,100"
UMME,"Umeme Ltd
",15.65,15.65,15.65,15.65,-
BRIT,"Britam Holdings Plc
",6.60,6.70,6.66,6.80,"23,500"
CIC,"CIC Insurance Group Ltd
",2.80,3.00,2.97,2.91,"33,100"
JUB,"Jubilee Holdings Ltd
",182.00,200.00,191.00,200.00,200
KNRE,"Kenya Re-Insurance Corporation Ltd
",1.53,1.62,1.58,1.60,"586,500"
LBTY,"Liberty Kenya Holdings Ltd
",10.80,11.95,11.65,11.90,"15,000"
SLAM,"Sanlam Kenya Plc
",8.40,9.00,8.72,9.08,"9,300"
CTUM,"Centum Investment Company Plc
",11.50,12.25,11.85,11.50,"2,100"
HAFR,"Home Afrika Ltd
",0.73,0.77,0.74,0.76,"47,300"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.12,3.35,3.25,3.40,"1,200"
TCL,"Trans-Century Plc
",1.29,1.39,1.32,1.37,"35,500"
NSE,"Nairobi Securities Exchange Plc
",7.12,7.20,7.12,7.12,"108,700"
AMAC,"Africa Mega Agricorp Plc
",51.00,51.00,51.00,51.00,-
BOC,"BOC Kenya Plc
",88.00,88.00,88.00,85.00,600
BAT,"British American Tobacco Kenya Plc
",370.00,372.25,371.00,369.50,"1,000"
CARB,"Carbacid Investments Plc
",19.45,19.55,19.55,19.55,"7,000"
EABL,"East African Breweries Ltd
",173.75,175.00,174.25,168.00,"5,000"
FTGH,"Flame Tree Group Holdings Ltd
",1.16,1.20,1.18,1.18,"5,700"
MSC,"Mumias Sugar Company Ltd
",0.27,0.27,0.27,0.27,-
UNGA,"Unga Group Ltd
",22.00,22.00,22.00,21.75,300
SCOM,"Safaricom Plc
",17.20,17.75,17.35,17.40,"4,813,100"
LAPR,"Laptrust Imara Income-REIT
",20.00,20.00,20.00,20.00,-
GLD,"ABSA NewGold ETF
","4,000.00","4,000.00","4,000.00","3,555.00",100
^N10I,"NSE 10-Share Index
","1,294.29","1,294.29","1,294.29","1,286.26",-
^N20I,"NSE 20-Share Index
","2,151.86","2,151.86","2,151.86","2,149.76",-
^N25I,"NSE 25-Share Index
","3,428.22","3,428.22","3,428.22","3,417.25",-
^NASI,"NSE All-Share Index
",126.14,126.14,126.14,126.18,-
^ZKEQTK,"Zamara Kenya Equity Index (KES)
","2,504.67","2,504.67","2,504.67","2,504.99",-
^ZKEQTU,"Zamara Kenya Equity Index (USD)
","1,667.20","1,667.20","1,667.20","1,666.76",-
