Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",10.85,10.85,10.85,10.85,-
KUKZ,"Kakuzi Plc
",395.00,395.00,395.00,400.00,"2,000"
KAPC,"Kapchorua Tea Kenya Plc
",236.25,236.25,236.25,236.25,-
LIMT,"Limuru Tea Plc
",332.00,332.00,332.00,332.00,300
SASN,"Sasini Plc
",15.00,15.50,15.45,15.30,"3,700"
WTK,"Williamson Tea Kenya Plc
",218.00,220.00,218.75,220.00,"1,700"
CGEN,"Car and General (K) Ltd
",24.10,24.30,24.10,26.00,"2,900"
ABSA,"ABSA Bank Kenya Plc
",17.00,18.30,17.20,18.45,"2,178,600"
BKG,"BK Group Plc
",34.50,35.00,34.80,35.00,"1,100"
COOP,"Co-operative Bank of Kenya Ltd
",14.95,16.50,15.85,16.45,"173,800"
DTK,"Diamond Trust Bank Kenya Ltd
",67.25,70.00,68.25,68.50,"52,700"
EQTY,"Equity Group Holdings Plc
",47.80,48.95,48.00,48.35,"177,200"
HFCK,"HF Group Ltd
",6.92,7.58,7.52,6.90,"2,476,000"
IMH,"I & M Holdings Plc
",33.70,35.45,34.00,34.40,"63,200"
KCB,"KCB Group Plc
",43.20,43.50,43.30,43.45,"292,100"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",47.00,47.50,47.25,47.15,"31,600"
SBIC,"Stanbic Holdings Plc
",140.25,146.50,144.50,146.50,"3,000"
SCBK,"Standard Chartered Bank Kenya Ltd
",275.00,299.75,289.25,295.75,"16,700"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.18,1.23,1.21,1.12,"129,800"
XPRS,"Express Kenya Plc
",3.10,3.10,3.10,3.10,"6,300"
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",7.60,7.60,7.60,6.92,"230,800"
LKL,"Longhorn Publishers Plc
",2.50,2.50,2.50,2.31,"5,900"
NBV,"Nairobi Business Ventures Ltd
",1.96,2.09,2.02,2.00,"15,900"
NMG,"Nation Media Group Plc
",13.20,13.75,13.25,13.75,"3,900"
SMER,"Sameer Africa Plc
",2.50,2.51,2.50,2.57,"34,300"
SGL,"Standard Group Plc
",5.00,5.20,5.00,5.02,"12,100"
TPSE,"TPS Eastern Africa (Serena) Ltd
",15.00,16.00,15.25,16.00,400
UCHM,"Uchumi Supermarket Plc
",0.18,0.19,0.18,0.19,"57,300"
SCAN,"WPP ScanGroup Plc
",2.68,2.90,2.82,2.88,"40,500"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",56.00,59.50,57.50,57.75,"2,500"
CRWN,"Crown Paints Kenya Plc
",31.05,31.05,31.05,31.05,-
