Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",27.00,27.00,27.00,27.00,-
KUKZ,"Kakuzi Plc
",84.00,85.00,84.50,85.00,"1,000"
KAPC,"Kapchorua Tea Kenya Plc
",122.00,122.00,122.00,122.00,-
LIMT,"Limuru Tea Plc
",490.00,490.00,490.00,490.00,-
SASN,"Sasini Plc
",13.60,14.10,13.75,13.95,"2,200"
WTK,"Williamson Tea Kenya Plc
",245.00,245.00,245.00,236.00,800
CGEN,"Car and General (K) Ltd
",24.75,24.75,24.75,24.75,200
ABSA,"ABSA Bank Kenya Plc
",17.15,17.50,17.35,17.50,"86,800"
COOP,"Co-operative Bank of Kenya Ltd
",16.00,16.50,16.20,16.05,"392,400"
DTK,"Diamond Trust Bank Kenya Ltd
",175.00,175.00,175.00,176.00,"1,000"
EQTY,"Equity Group Holdings Plc
",30.50,33.50,33.00,33.50,"6,182,300"
HFCK,"HF Group Ltd
",23.75,25.00,24.75,24.75,"73,200"
IMH,"I & M Holdings Plc
",88.00,89.50,89.00,85.50,"2,200"
KCB,"KCB Group Plc
",42.25,43.00,43.00,43.25,"4,342,900"
NBK,"National Bank of Kenya Ltd
",21.00,21.50,21.25,21.50,"2,000"
NCBA,"NCBA Group Plc
",57.50,58.00,58.00,58.00,"59,000"
SBIC,"Stanbic Holdings Plc
",68.00,71.00,69.00,72.00,"38,300"
SCBK,"Standard Chartered Bank Kenya Ltd
",292.00,292.00,292.00,293.00,"3,500"
EVRD,"Eveready East Africa Ltd
",2.75,2.90,2.80,2.75,"8,000"
XPRS,"Express Kenya Plc
",3.60,3.95,3.65,3.90,"11,700"
KQ,"Kenya Airways Plc
",9.30,9.50,9.50,9.45,"1,053,800"
LKL,"Longhorn Publishers Plc
",13.05,13.05,13.05,13.05,-
NMG,"Nation Media Group Plc
",316.00,317.00,317.00,318.00,"6,600"
SMER,"Sameer Africa Plc
",4.80,5.00,4.90,4.85,"36,000"
SGL,"Standard Group Plc
",26.50,27.00,27.00,27.50,"7,800"
TPSE,"TPS Eastern Africa (Serena) Ltd
",48.50,48.50,48.50,48.50,"9,600"
UCHM,"Uchumi Supermarket Plc
",19.10,20.00,20.00,19.80,"1,077,000"
SCAN,"WPP ScanGroup Plc
",66.00,69.00,67.50,70.00,"6,300"
ARM,"ARM Cement Plc
",71.00,71.00,71.00,70.50,"251,400"
BAMB,"Bamburi Cement Ltd
",200.00,200.00,200.00,210.00,"2,000"
CRWN,"Crown Paints Kenya Plc
",61.50,64.00,62.50,64.50,400
CABL,"East African Cables Plc
",16.05,16.10,16.10,16.10,"38,500"
PORT,"East African Portland Cement Ltd
",54.00,55.00,54.50,56.00,"42,400"
KENO,"KenolKobil Ltd
",8.30,8.50,8.45,8.60,"140,200"
KEGN,"Kenya Electricity Generating Company Plc
",16.00,16.45,16.25,16.45,"101,700"
KPLC-P4,"KPLC-P4
",7.65,7.65,7.65,7.65,-
KPLC-P7,"KPLC-P7
",5.50,5.50,5.50,5.50,-
KPLC,"Kenya Power and Lighting Company Plc
",13.80,14.00,13.95,14.00,"259,000"
TOTL,"TotalEnergies Marketing Kenya Plc
",17.20,17.60,17.25,17.60,"5,100"
UMME,"Umeme Ltd
",13.00,13.00,13.00,13.00,-
BRIT,"Britam Holdings Plc
",7.90,8.10,8.05,7.95,"308,500"
CIC,"CIC Insurance Group Ltd
",4.55,4.80,4.75,4.75,"112,000"
JUB,"Jubilee Holdings Ltd
",267.00,267.00,267.00,271.00,"2,000"
KNRE,"Kenya Re-Insurance Corporation Ltd
",15.30,15.55,15.45,15.55,"84,200"
LBTY,"Liberty Kenya Holdings Ltd
",12.00,12.15,12.05,12.05,"3,700"
SLAM,"Sanlam Kenya Plc
",60.50,61.50,61.00,61.50,"14,100"
CTUM,"Centum Investment Company Plc
",23.25,24.50,24.25,23.50,"21,700"
HAFR,"Home Afrika Ltd
",12.00,12.25,12.00,12.15,"28,600"
OCH,"Olympia Capital Holdings Ltd
",3.70,3.95,3.90,3.75,"2,200"
TCL,"Trans-Century Plc
",31.75,31.75,31.75,32.00,-
AMAC,"Africa Mega Agricorp Plc
",3.00,3.00,3.00,3.00,-
BOC,"BOC Kenya Plc
",119.00,119.00,119.00,115.00,300
BAT,"British American Tobacco Kenya Plc
",574.00,574.00,574.00,571.00,100
CARB,"Carbacid Investments Plc
",146.00,146.00,146.00,146.00,"1,900"
EABL,"East African Breweries Ltd
",282.00,299.00,287.00,302.00,"490,200"
MSC,"Mumias Sugar Company Ltd
",3.60,3.90,3.75,3.75,"199,600"
UNGA,"Unga Group Ltd
",16.50,16.70,16.55,16.55,"21,700"
SCOM,"Safaricom Plc
",7.45,7.80,7.70,7.55,"113,855,500"
^N20I,"NSE 20-Share Index
","4,708.05","4,708.05","4,708.05","4,742.15",-
^NASI,"NSE All-Share Index
",120.39,120.39,120.39,121.24,-
