Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",11.30,11.30,11.30,11.30,-
KUKZ,"Kakuzi Plc
",395.00,395.00,395.00,419.00,200
KAPC,"Kapchorua Tea Kenya Plc
",132.00,132.00,132.00,132.00,-
LIMT,"Limuru Tea Plc
",420.00,420.00,420.00,420.00,-
SASN,"Sasini Plc
",28.50,28.50,28.50,27.10,400
WTK,"Williamson Tea Kenya Plc
",180.00,185.00,182.00,180.00,"1,300"
CGEN,"Car and General (K) Ltd
",26.45,26.45,26.45,26.45,500
ABSA,"ABSA Bank Kenya Plc
",11.30,11.90,11.60,11.35,"100,200"
BKG,"BK Group Plc
",32.00,34.00,33.15,33.50,"3,700"
COOP,"Co-operative Bank of Kenya Ltd
",11.80,12.20,12.10,12.10,"594,300"
DTK,"Diamond Trust Bank Kenya Ltd
",45.00,46.00,45.90,45.70,"24,100"
EQTY,"Equity Group Holdings Plc
",37.90,38.50,38.15,37.90,"72,200"
HFCK,"HF Group Ltd
",4.30,4.50,4.31,4.23,"80,600"
IMH,"I & M Holdings Plc
",16.70,16.95,16.85,16.90,"12,200"
KCB,"KCB Group Plc
",31.70,32.80,31.90,31.80,"525,700"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",35.75,37.85,37.00,36.00,"28,300"
SBIC,"Stanbic Holdings Plc
",103.00,109.00,104.75,103.00,"1,400"
SCBK,"Standard Chartered Bank Kenya Ltd
",158.00,159.25,159.00,159.25,"7,200"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.70,1.75,1.74,1.71,"223,600"
XPRS,"Express Kenya Plc
",3.28,3.28,3.28,3.28,-
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",3.83,3.83,3.83,3.83,-
LKL,"Longhorn Publishers Plc
",2.20,2.20,2.20,2.30,100
NBV,"Nairobi Business Ventures Ltd
",2.56,2.75,2.56,2.51,"121,600"
NMG,"Nation Media Group Plc
",18.90,20.00,19.85,19.80,"70,700"
SMER,"Sameer Africa Plc
",2.17,2.17,2.17,2.17,-
SGL,"Standard Group Plc
",9.04,9.04,9.04,9.02,100
TPSE,"TPS Eastern Africa (Serena) Ltd
",12.50,12.50,12.50,12.50,-
UCHM,"Uchumi Supermarket Plc
",0.18,0.20,0.18,0.20,"62,900"
SCAN,"WPP ScanGroup Plc
",2.80,3.00,2.98,2.88,"4,200"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",24.05,26.00,25.35,25.20,900
CRWN,"Crown Paints Kenya Plc
",40.00,45.00,42.90,43.10,"2,100"
CABL,"East African Cables Plc
",0.92,0.95,0.93,0.95,"25,200"
PORT,"East African Portland Cement Ltd
",6.00,6.00,6.00,5.80,200
KEGN,"Kenya Electricity Generating Company Plc
",2.30,2.37,2.30,2.36,"924,700"
KPLC-P4,"KPLC-P4
",4.11,4.11,4.11,4.11,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",1.50,1.58,1.52,1.52,"269,100"
TOTL,"TotalEnergies Marketing Kenya Plc
",20.00,21.70,20.20,20.00,"2,800"
UMME,"Umeme Ltd
",14.20,14.30,14.20,14.15,"64,500"
BRIT,"Britam Holdings Plc
",4.40,4.63,4.59,4.58,"8,800"
CIC,"CIC Insurance Group Ltd
",1.80,2.00,1.87,1.87,"23,400"
JUB,"Jubilee Holdings Ltd
",178.00,180.00,180.00,183.50,"14,400"
KNRE,"Kenya Re-Insurance Corporation Ltd
",1.88,1.98,1.94,1.91,"41,400"
LBTY,"Liberty Kenya Holdings Ltd
",4.00,4.00,4.00,4.30,200
SLAM,"Sanlam Kenya Plc
",7.14,7.14,7.14,7.90,"1,500"
CTUM,"Centum Investment Company Plc
",8.30,9.00,8.56,8.78,"58,500"
HAFR,"Home Afrika Ltd
",0.30,0.32,0.31,0.31,"26,400"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.00,3.00,3.00,3.00,"1,700"
TCL,"Trans-Century Plc
",0.84,1.00,0.86,0.93,"37,400"
NSE,"Nairobi Securities Exchange Plc
",5.90,6.00,5.94,6.28,600
AMAC,"Africa Mega Agricorp Plc
",15.00,15.00,15.00,15.00,-
BOC,"BOC Kenya Plc
",90.00,90.00,90.00,90.00,-
BAT,"British American Tobacco Kenya Plc
",405.00,430.00,424.00,402.25,"23,300"
CARB,"Carbacid Investments Plc
",13.00,13.00,13.00,13.45,"30,400"
EABL,"East African Breweries Ltd
",147.25,165.00,154.75,151.75,"100,300"
FTGH,"Flame Tree Group Holdings Ltd
",1.23,1.35,1.26,1.25,"19,500"
MSC,"Mumias Sugar Company Ltd
",0.27,0.27,0.27,0.27,-
UNGA,"Unga Group Ltd
",20.00,20.00,20.00,20.00,100
