Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",11.35,11.35,11.35,11.30,100
KUKZ,"Kakuzi Plc
",395.50,395.50,395.50,395.50,-
KAPC,"Kapchorua Tea Kenya Plc
",142.00,142.00,142.00,141.00,200
LIMT,"Limuru Tea Plc
",420.00,420.00,420.00,420.00,"25,000"
SASN,"Sasini Plc
",27.30,31.00,29.85,30.00,"9,800"
WTK,"Williamson Tea Kenya Plc
",194.00,199.00,197.50,186.00,"2,200"
CGEN,"Car and General (K) Ltd
",25.00,25.00,25.00,25.00,-
ABSA,"ABSA Bank Kenya Plc
",11.60,11.80,11.60,11.55,"1,473,900"
BKG,"BK Group Plc
",36.95,37.00,37.00,35.50,200
COOP,"Co-operative Bank of Kenya Ltd
",12.15,12.30,12.20,12.20,"256,700"
DTK,"Diamond Trust Bank Kenya Ltd
",48.00,49.00,48.10,48.00,900
EQTY,"Equity Group Holdings Plc
",37.65,37.95,37.85,37.90,"39,500"
HFCK,"HF Group Ltd
",4.52,4.60,4.53,4.52,"8,600"
IMH,"I & M Holdings Plc
",16.90,16.95,16.95,16.95,"49,200"
KCB,"KCB Group Plc
",31.05,32.00,31.55,31.80,"170,200"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",39.25,40.00,39.65,39.90,"5,200"
SBIC,"Stanbic Holdings Plc
",110.00,110.00,110.00,110.00,"4,700"
SCBK,"Standard Chartered Bank Kenya Ltd
",160.00,161.00,160.25,160.25,"4,600"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.46,1.63,1.54,1.62,"15,800"
XPRS,"Express Kenya Plc
",3.40,3.40,3.40,3.40,-
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",3.83,3.83,3.83,3.83,-
LKL,"Longhorn Publishers Plc
",2.29,2.50,2.33,2.54,"18,600"
NBV,"Nairobi Business Ventures Ltd
",3.30,3.50,3.44,3.33,"2,100"
NMG,"Nation Media Group Plc
",20.00,20.50,20.15,20.05,"28,200"
SMER,"Sameer Africa Plc
",2.50,2.51,2.50,2.48,"1,400"
SGL,"Standard Group Plc
",9.04,9.04,9.04,9.04,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",12.40,12.40,12.40,12.40,200
UCHM,"Uchumi Supermarket Plc
",0.19,0.21,0.21,0.20,"35,500"
SCAN,"WPP ScanGroup Plc
",2.80,2.98,2.81,2.99,"3,900"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",26.00,26.50,26.20,25.35,"2,500"
CRWN,"Crown Paints Kenya Plc
",43.00,43.00,43.00,43.00,"1,200"
CABL,"East African Cables Plc
",0.88,1.00,0.91,0.95,"11,300"
PORT,"East African Portland Cement Ltd
",6.18,6.18,6.18,6.18,-
KEGN,"Kenya Electricity Generating Company Plc
",2.30,2.40,2.36,2.30,"92,000"
KPLC-P4,"KPLC-P4
",4.11,4.11,4.11,4.11,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",1.50,1.64,1.54,1.62,"94,800"
TOTL,"TotalEnergies Marketing Kenya Plc
",21.00,21.50,21.10,21.00,"9,700"
UMME,"Umeme Ltd
",15.95,17.20,16.20,15.90,"8,000"
BRIT,"Britam Holdings Plc
",4.90,5.10,4.97,4.98,"6,500"
CIC,"CIC Insurance Group Ltd
",1.81,1.98,1.89,1.95,"23,500"
JUB,"Jubilee Holdings Ltd
",187.00,189.00,188.75,187.50,"1,400"
KNRE,"Kenya Re-Insurance Corporation Ltd
",1.98,2.08,2.02,1.99,"137,900"
LBTY,"Liberty Kenya Holdings Ltd
",4.30,4.30,4.30,4.35,"1,000"
