Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",12.90,12.90,12.90,12.90,"1,000"
KUKZ,"Kakuzi Plc
",380.00,380.00,380.00,380.00,-
KAPC,"Kapchorua Tea Kenya Plc
",225.00,225.00,225.00,225.00,-
LIMT,"Limuru Tea Plc
",365.00,365.00,365.00,365.00,-
SASN,"Sasini Plc
",17.00,17.50,17.00,17.00,"21,700"
WTK,"Williamson Tea Kenya Plc
",230.00,235.00,233.75,245.00,400
CGEN,"Car and General (K) Ltd
",22.25,22.25,22.25,22.25,-
ABSA,"ABSA Bank Kenya Plc
",13.90,14.20,14.00,13.85,"98,600"
BKG,"BK Group Plc
",30.60,33.60,32.80,32.90,400
COOP,"Co-operative Bank of Kenya Ltd
",12.40,13.00,12.80,12.70,"140,200"
DTK,"Diamond Trust Bank Kenya Ltd
",45.00,46.00,45.50,45.00,"93,900"
EQTY,"Equity Group Holdings Plc
",40.10,41.00,40.50,40.10,"195,900"
HFCK,"HF Group Ltd
",4.34,4.66,4.55,4.35,"117,400"
IMH,"I & M Holdings Plc
",20.20,20.45,20.40,20.50,"3,100"
KCB,"KCB Group Plc
",29.20,29.90,29.35,29.90,"241,600"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",38.90,39.00,39.00,39.00,"276,600"
SBIC,"Stanbic Holdings Plc
",116.00,119.00,116.00,119.00,"77,800"
SCBK,"Standard Chartered Bank Kenya Ltd
",187.00,194.50,189.75,188.75,"17,100"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.08,1.19,1.15,1.09,"1,700"
XPRS,"Express Kenya Plc
",3.50,3.50,3.50,3.50,-
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",3.83,3.83,3.83,3.83,-
LKL,"Longhorn Publishers Plc
",2.10,2.10,2.10,2.08,"10,000"
NBV,"Nairobi Business Ventures Ltd
",2.00,2.24,2.00,2.15,"100,100"
NMG,"Nation Media Group Plc
",14.60,14.85,14.70,14.85,"1,200"
SMER,"Sameer Africa Plc
",2.28,2.28,2.28,2.28,100
SGL,"Standard Group Plc
",5.86,5.86,5.86,5.86,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",12.20,14.00,13.20,13.50,900
UCHM,"Uchumi Supermarket Plc
",0.18,0.19,0.19,0.18,"22,000"
SCAN,"WPP ScanGroup Plc
",2.06,2.10,2.10,2.05,"26,800"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",62.50,62.75,62.75,62.50,"167,200"
CRWN,"Crown Paints Kenya Plc
",35.10,35.10,35.10,35.10,-
CABL,"East African Cables Plc
",0.81,0.98,0.91,0.90,"40,200"
PORT,"East African Portland Cement Ltd
",6.76,6.76,6.76,7.50,"1,000"
KEGN,"Kenya Electricity Generating Company Plc
",2.29,2.32,2.30,2.30,"2,470,300"
KPLC-P4,"KPLC-P4
",4.00,4.00,4.00,4.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",1.90,1.93,1.93,1.91,"4,407,000"
TOTL,"TotalEnergies Marketing Kenya Plc
",20.00,21.50,20.00,21.15,"34,300"
UMME,"Umeme Ltd
",15.90,16.30,16.20,15.95,"33,700"
BRIT,"Britam Holdings Plc
",5.50,5.74,5.60,5.60,"36,200"
CIC,"CIC Insurance Group Ltd
",2.05,2.16,2.10,2.14,"15,000"
JUB,"Jubilee Holdings Ltd
",152.50,153.00,153.00,153.00,400
