Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",12.90,12.90,12.90,12.90,-
KUKZ,"Kakuzi Plc
",380.00,380.00,380.00,380.00,200
KAPC,"Kapchorua Tea Kenya Plc
",224.00,224.00,224.00,224.00,-
LIMT,"Limuru Tea Plc
",365.00,365.00,365.00,365.00,-
SASN,"Sasini Plc
",16.00,18.00,17.55,16.80,"7,800"
WTK,"Williamson Tea Kenya Plc
",220.00,221.00,220.25,233.25,"1,500"
CGEN,"Car and General (K) Ltd
",22.25,22.25,22.25,22.25,"1,000"
ABSA,"ABSA Bank Kenya Plc
",14.00,14.25,14.15,14.15,"204,800"
BKG,"BK Group Plc
",32.80,32.80,32.80,33.00,200
COOP,"Co-operative Bank of Kenya Ltd
",13.00,13.35,13.10,13.00,"620,900"
DTK,"Diamond Trust Bank Kenya Ltd
",45.00,45.50,45.35,45.50,"26,800"
EQTY,"Equity Group Holdings Plc
",40.00,41.00,40.35,40.75,"147,500"
HFCK,"HF Group Ltd
",3.70,4.25,3.97,3.88,"149,200"
IMH,"I & M Holdings Plc
",30.85,30.85,30.85,34.25,"2,600"
KCB,"KCB Group Plc
",31.00,33.90,32.25,29.90,"1,195,800"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",39.20,42.90,41.10,39.00,"211,200"
SBIC,"Stanbic Holdings Plc
",120.00,125.00,124.25,120.00,"2,500"
SCBK,"Standard Chartered Bank Kenya Ltd
",192.50,209.00,199.25,195.00,"220,000"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.07,1.07,1.07,1.06,200
XPRS,"Express Kenya Plc
",3.50,3.50,3.50,3.55,100
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",3.83,3.83,3.83,3.83,-
LKL,"Longhorn Publishers Plc
",2.48,2.48,2.48,2.31,100
NBV,"Nairobi Business Ventures Ltd
",2.01,2.20,2.01,2.20,"101,000"
NMG,"Nation Media Group Plc
",14.80,15.00,14.85,14.70,"19,100"
SMER,"Sameer Africa Plc
",2.10,2.50,2.40,2.31,"57,900"
SGL,"Standard Group Plc
",6.46,6.46,6.46,6.46,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",13.25,13.25,13.25,13.25,200
UCHM,"Uchumi Supermarket Plc
",0.17,0.18,0.18,0.18,"7,500"
SCAN,"WPP ScanGroup Plc
",2.00,2.10,2.10,2.10,"9,800"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",63.00,64.00,63.50,63.25,"32,300"
CRWN,"Crown Paints Kenya Plc
",33.00,33.00,33.00,33.10,200
CABL,"East African Cables Plc
",0.90,0.96,0.94,0.92,"5,200"
PORT,"East African Portland Cement Ltd
",7.40,7.40,7.40,6.80,100
KEGN,"Kenya Electricity Generating Company Plc
",2.34,2.40,2.39,2.35,"921,100"
KPLC-P4,"KPLC-P4
",4.00,4.00,4.00,4.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",1.94,2.00,1.96,1.93,"2,259,900"
TOTL,"TotalEnergies Marketing Kenya Plc
",21.00,21.00,21.00,20.90,"5,900"
UMME,"Umeme Ltd
",16.00,16.80,16.05,16.05,"4,000"
BRIT,"Britam Holdings Plc
",5.50,5.74,5.64,5.68,"2,000"
CIC,"CIC Insurance Group Ltd
",2.00,2.10,2.07,2.04,"26,600"
JUB,"Jubilee Holdings Ltd
",159.00,159.00,159.00,152.75,200
KNRE,"Kenya Re-Insurance Corporation Ltd
",1.19,1.24,1.21,1.20,"425,100"
LBTY,"Liberty Kenya Holdings Ltd
",5.30,5.30,5.30,5.10,"5,100"
SLAM,"Sanlam Kenya Plc
",6.00,6.00,6.00,6.00,-
CTUM,"Centum Investment Company Plc
",8.00,8.66,8.34,8.50,"55,000"
HAFR,"Home Afrika Ltd
",0.30,0.31,0.31,0.30,"5,200"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",2.90,2.90,2.90,2.90,-
TCL,"Trans-Century Plc
",0.35,0.38,0.37,0.35,"15,700"
NSE,"Nairobi Securities Exchange Plc
",5.56,5.98,5.56,5.90,"17,500"
AMAC,"Africa Mega Agricorp Plc
",19.50,19.50,19.50,19.50,-
BOC,"BOC Kenya Plc
",84.25,84.25,84.25,84.25,-
