Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",13.30,13.30,13.30,13.30,-
KUKZ,"Kakuzi Plc
",370.00,370.00,370.00,370.00,-
KAPC,"Kapchorua Tea Kenya Plc
",225.00,225.00,225.00,225.00,-
LIMT,"Limuru Tea Plc
",365.00,365.00,365.00,365.00,-
SASN,"Sasini Plc
",17.15,17.15,17.15,17.15,-
WTK,"Williamson Tea Kenya Plc
",225.00,250.00,233.25,250.00,300
CGEN,"Car and General (K) Ltd
",22.25,22.25,22.25,22.35,200
ABSA,"ABSA Bank Kenya Plc
",14.05,14.25,14.10,14.10,"1,040,900"
BKG,"BK Group Plc
",33.70,33.70,33.70,34.00,100
COOP,"Co-operative Bank of Kenya Ltd
",12.50,12.85,12.65,12.70,"2,133,800"
DTK,"Diamond Trust Bank Kenya Ltd
",43.10,44.50,43.25,44.65,"74,400"
EQTY,"Equity Group Holdings Plc
",38.35,40.00,38.50,40.00,"4,688,100"
HFCK,"HF Group Ltd
",4.10,4.41,4.12,4.11,"74,100"
IMH,"I & M Holdings Plc
",19.50,20.00,19.95,20.20,"9,800"
KCB,"KCB Group Plc
",29.15,29.90,29.50,30.00,"2,317,400"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",38.50,39.95,39.50,38.55,"13,700"
SBIC,"Stanbic Holdings Plc
",117.00,118.00,117.50,117.00,900
SCBK,"Standard Chartered Bank Kenya Ltd
",187.50,194.75,189.50,187.50,"1,400"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.08,1.18,1.10,1.10,"38,800"
XPRS,"Express Kenya Plc
",3.60,3.60,3.60,3.60,200
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",3.83,3.83,3.83,3.83,-
LKL,"Longhorn Publishers Plc
",2.30,2.50,2.31,2.30,"2,100"
NBV,"Nairobi Business Ventures Ltd
",2.20,2.30,2.24,2.29,"15,100"
NMG,"Nation Media Group Plc
",15.50,16.00,15.90,16.00,"2,500"
SMER,"Sameer Africa Plc
",2.02,2.25,2.24,2.05,"16,500"
SGL,"Standard Group Plc
",5.92,5.92,5.92,5.92,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",13.80,13.80,13.80,12.55,400
UCHM,"Uchumi Supermarket Plc
",0.18,0.19,0.18,0.19,"31,900"
SCAN,"WPP ScanGroup Plc
",1.90,2.02,1.92,2.02,"297,400"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",62.00,65.00,63.50,62.00,"46,400"
CRWN,"Crown Paints Kenya Plc
",35.10,35.10,35.10,35.10,-
CABL,"East African Cables Plc
",0.91,0.91,0.91,0.91,500
PORT,"East African Portland Cement Ltd
",7.20,7.38,7.36,6.84,"12,000"
KEGN,"Kenya Electricity Generating Company Plc
",2.21,2.38,2.26,2.26,"156,600"
KPLC-P4,"KPLC-P4
",4.00,4.00,4.00,4.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",1.78,1.96,1.91,1.94,"3,641,500"
TOTL,"TotalEnergies Marketing Kenya Plc
",18.50,20.75,19.65,18.90,"7,200"
UMME,"Umeme Ltd
",16.00,16.50,16.00,16.50,"16,300"
BRIT,"Britam Holdings Plc
",5.50,5.80,5.70,5.64,"631,800"
CIC,"CIC Insurance Group Ltd
",1.96,2.15,2.00,2.02,"124,500"
JUB,"Jubilee Holdings Ltd
",160.00,160.00,160.00,160.00,-
KNRE,"Kenya Re-Insurance Corporation Ltd
",1.28,1.31,1.29,1.30,"237,000"
LBTY,"Liberty Kenya Holdings Ltd
",4.81,4.81,4.81,4.81,-
SLAM,"Sanlam Kenya Plc
",6.12,6.12,6.12,6.12,-
CTUM,"Centum Investment Company Plc
",8.20,8.86,8.80,8.38,"24,800"
HAFR,"Home Afrika Ltd
",0.29,0.31,0.30,0.29,"412,700"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",2.61,2.61,2.61,2.73,200
TCL,"Trans-Century Plc
",0.33,0.36,0.34,0.36,"65,300"
NSE,"Nairobi Securities Exchange Plc
",5.50,5.80,5.50,5.60,"322,700"
AMAC,"Africa Mega Agricorp Plc
",19.50,19.50,19.50,19.50,-
BOC,"BOC Kenya Plc
",95.00,95.00,95.00,94.00,400
BAT,"British American Tobacco Kenya Plc
",336.50,348.75,339.00,332.50,"28,900"
CARB,"Carbacid Investments Plc
",17.40,17.50,17.50,17.50,700
EABL,"East African Breweries Ltd
",145.00,152.00,151.50,152.00,"206,200"
FTGH,"Flame Tree Group Holdings Ltd
",1.00,1.10,1.02,1.03,"22,700"
MSC,"Mumias Sugar Company Ltd
",0.27,0.27,0.27,0.27,-
UNGA,"Unga Group Ltd
",13.55,13.55,13.55,12.55,100
SCOM,"Safaricom Plc
",14.50,14.95,14.70,14.85,"3,229,000"
LAPR,"Laptrust Imara Income-REIT
",20.00,20.00,20.00,20.00,-
GLD,"ABSA NewGold ETF
","2,940.00","2,940.00","2,940.00","2,940.00",-
^N10I,"NSE 10-Share Index
","1,051.17","1,051.17","1,051.17","1,062.53",-
