Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",34.75,34.75,34.75,35.00,800
KUKZ,"Kakuzi Plc
",161.00,161.00,161.00,161.00,-
KAPC,"Kapchorua Tea Kenya Plc
",133.00,133.00,133.00,133.00,100
LIMT,"Limuru Tea Plc
",715.00,715.00,715.00,650.00,100
SASN,"Sasini Plc
",15.95,15.95,15.95,15.80,"1,400"
WTK,"Williamson Tea Kenya Plc
",288.00,288.00,288.00,287.00,700
CGEN,"Car and General (K) Ltd
",43.25,43.25,43.25,43.25,-
ABSA,"ABSA Bank Kenya Plc
",17.20,17.55,17.40,17.60,"133,200"
COOP,"Co-operative Bank of Kenya Ltd
",19.40,19.95,19.50,19.45,"4,564,100"
DTK,"Diamond Trust Bank Kenya Ltd
",257.00,258.00,258.00,258.00,"18,500"
EQTY,"Equity Group Holdings Plc
",47.75,48.50,48.25,48.25,"1,486,200"
HFCK,"HF Group Ltd
",44.25,45.25,44.75,45.00,"66,200"
IMH,"I & M Holdings Plc
",136.00,136.00,136.00,137.00,"10,000"
KCB,"KCB Group Plc
",57.00,58.00,57.50,58.00,"1,998,400"
NBK,"National Bank of Kenya Ltd
",28.00,28.50,28.50,28.50,"90,800"
NCBA,"NCBA Group Plc
",73.00,75.00,73.50,72.00,"101,500"
SBIC,"Stanbic Holdings Plc
",125.00,128.00,128.00,126.00,"9,800"
SCBK,"Standard Chartered Bank Kenya Ltd
",322.00,323.00,323.00,325.00,"1,000"
EVRD,"Eveready East Africa Ltd
",2.95,3.15,3.05,3.10,"10,500"
XPRS,"Express Kenya Plc
",6.30,6.50,6.50,6.55,"28,700"
KQ,"Kenya Airways Plc
",9.80,9.95,9.90,9.90,"113,600"
LKL,"Longhorn Publishers Plc
",14.25,14.25,14.25,14.25,-
NMG,"Nation Media Group Plc
",312.00,320.00,315.00,313.00,"2,600"
SMER,"Sameer Africa Plc
",6.85,6.95,6.95,7.05,"17,900"
SGL,"Standard Group Plc
",36.00,36.00,36.00,36.00,"6,000"
TPSE,"TPS Eastern Africa (Serena) Ltd
",34.00,37.00,35.00,35.00,"19,300"
UCHM,"Uchumi Supermarket Plc
",11.50,12.10,11.80,11.95,"37,300"
SCAN,"WPP ScanGroup Plc
",44.00,45.50,45.50,45.25,"415,100"
ARM,"ARM Cement Plc
",84.00,86.00,85.50,85.50,"222,700"
BAMB,"Bamburi Cement Ltd
",168.00,168.00,168.00,159.00,100
CRWN,"Crown Paints Kenya Plc
",115.00,115.00,115.00,115.00,"1,100"
CABL,"East African Cables Plc
",15.00,15.30,15.15,15.10,"19,000"
PORT,"East African Portland Cement Ltd
",72.50,72.50,72.50,72.50,"1,500"
KENO,"KenolKobil Ltd
",8.55,8.85,8.80,8.55,"430,600"
KEGN,"Kenya Electricity Generating Company Plc
",10.30,10.60,10.45,10.45,"1,789,700"
KPLC-P4,"KPLC-P4
",6.70,6.70,6.70,6.70,-
KPLC-P7,"KPLC-P7
",5.50,5.50,5.50,5.50,-
KPLC,"Kenya Power and Lighting Company Plc
",15.00,15.20,15.20,15.15,"160,100"
TOTL,"TotalEnergies Marketing Kenya Plc
",23.00,24.25,24.25,23.00,"11,100"
UMME,"Umeme Ltd
",19.80,19.80,19.80,19.80,-
BRIT,"Britam Holdings Plc
",25.00,26.75,25.75,26.50,"655,900"
CIC,"CIC Insurance Group Ltd
",8.20,8.50,8.40,8.50,"703,900"
JUB,"Jubilee Holdings Ltd
",415.00,416.00,416.00,415.00,"1,900"
KNRE,"Kenya Re-Insurance Corporation Ltd
",17.60,17.90,17.85,17.85,"535,700"
LBTY,"Liberty Kenya Holdings Ltd
",18.00,18.20,18.10,18.05,"31,200"
SLAM,"Sanlam Kenya Plc
",129.00,129.00,129.00,130.00,-
CTUM,"Centum Investment Company Plc
",58.00,59.50,58.50,60.50,"338,300"
HAFR,"Home Afrika Ltd
",4.70,4.90,4.85,4.90,"344,300"
OCH,"Olympia Capital Holdings Ltd
",4.80,5.00,4.85,5.00,"512,700"
TCL,"Trans-Century Plc
",21.00,21.00,21.00,21.25,"20,700"
NSE,"Nairobi Securities Exchange Plc
",15.00,18.00,16.30,6.55,"3,844,000"
AMAC,"Africa Mega Agricorp Plc
",24.00,24.00,24.00,22.00,100
BOC,"BOC Kenya Plc
",140.00,140.00,140.00,140.00,"1,400"
BAT,"British American Tobacco Kenya Plc
",730.00,840.00,830.00,810.00,"187,300"
CARB,"Carbacid Investments Plc
",25.50,26.00,26.00,26.50,"29,600"
EABL,"East African Breweries Ltd
",283.00,285.00,284.00,288.00,"408,500"
MSC,"Mumias Sugar Company Ltd
",2.20,2.35,2.35,2.30,"618,200"
UNGA,"Unga Group Ltd
",34.50,36.00,35.75,35.50,"17,500"
SCOM,"Safaricom Plc
",13.20,13.30,13.30,13.30,"10,155,500"
^N20I,"NSE 20-Share Index
","5,182.89","5,182.89","5,182.89","5,168.80",-
^NASI,"NSE All-Share Index
",159.82,159.82,159.82,159.78,-
