Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",13.00,13.00,13.00,13.00,200
KUKZ,"Kakuzi Plc
",396.00,396.00,396.00,396.00,-
KAPC,"Kapchorua Tea Kenya Plc
",240.00,240.00,240.00,240.00,-
LIMT,"Limuru Tea Plc
",299.00,299.00,299.00,299.00,-
SASN,"Sasini Plc
",15.00,15.80,15.40,15.80,"14,200"
WTK,"Williamson Tea Kenya Plc
",217.00,218.00,217.50,216.00,"1,000"
CGEN,"Car and General (K) Ltd
",24.00,24.00,24.00,22.60,400
ABSA,"ABSA Bank Kenya Plc
",18.20,18.80,18.50,18.35,"400,200"
BKG,"BK Group Plc
",34.00,34.50,34.05,34.50,"6,900"
COOP,"Co-operative Bank of Kenya Ltd
",16.40,16.70,16.55,16.60,"175,800"
DTK,"Diamond Trust Bank Kenya Ltd
",71.00,75.00,72.25,70.50,"91,700"
EQTY,"Equity Group Holdings Plc
",47.30,48.00,47.55,48.00,"779,900"
HFCK,"HF Group Ltd
",7.62,8.00,7.96,7.70,"33,000"
IMH,"I & M Holdings Plc
",35.70,36.00,35.95,35.95,"149,400"
KCB,"KCB Group Plc
",44.90,45.20,45.05,44.90,"297,300"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",49.15,50.00,49.80,49.80,"136,800"
SBIC,"Stanbic Holdings Plc
",145.25,148.25,148.00,148.25,"8,900"
SCBK,"Standard Chartered Bank Kenya Ltd
",284.25,295.00,286.00,284.00,"2,100"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.22,1.39,1.29,1.35,"12,000"
XPRS,"Express Kenya Plc
",3.70,3.70,3.70,3.50,100
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",5.20,5.48,5.34,5.32,"117,300"
LKL,"Longhorn Publishers Plc
",3.20,3.20,3.20,3.25,"6,500"
NBV,"Nairobi Business Ventures Ltd
",2.04,2.15,2.13,2.12,"1,800"
NMG,"Nation Media Group Plc
",13.55,14.95,14.60,14.35,"1,600"
SMER,"Sameer Africa Plc
",3.10,3.30,3.27,3.10,"15,200"
SGL,"Standard Group Plc
",6.44,6.60,6.58,6.44,"5,700"
TPSE,"TPS Eastern Africa (Serena) Ltd
",14.00,15.00,14.10,15.00,"67,200"
UCHM,"Uchumi Supermarket Plc
",0.33,0.38,0.33,0.36,"329,100"
SCAN,"WPP ScanGroup Plc
",3.50,3.67,3.50,3.51,"10,700"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
