Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",12.55,12.55,12.55,12.55,-
KUKZ,"Kakuzi Plc
",400.00,400.00,400.00,430.00,600
KAPC,"Kapchorua Tea Kenya Plc
",240.00,240.00,240.00,240.00,-
LIMT,"Limuru Tea Plc
",301.00,301.00,301.00,330.00,200
SASN,"Sasini Plc
",15.30,15.50,15.50,15.50,"23,600"
WTK,"Williamson Tea Kenya Plc
",211.00,211.50,211.25,215.00,200
CGEN,"Car and General (K) Ltd
",22.90,22.90,22.90,22.90,-
ABSA,"ABSA Bank Kenya Plc
",18.00,18.50,18.25,18.00,"112,200"
BKG,"BK Group Plc
",35.45,35.45,35.45,35.45,-
COOP,"Co-operative Bank of Kenya Ltd
",15.90,16.50,16.05,16.15,"232,700"
DTK,"Diamond Trust Bank Kenya Ltd
",68.00,70.00,69.75,69.75,"7,400"
EQTY,"Equity Group Holdings Plc
",47.60,48.60,48.00,48.35,"1,346,400"
HFCK,"HF Group Ltd
",7.52,8.00,8.00,7.54,"6,700,600"
IMH,"I & M Holdings Plc
",35.25,36.00,35.50,35.25,"539,500"
KCB,"KCB Group Plc
",44.95,45.50,45.05,45.10,"416,600"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",48.00,49.00,48.20,47.90,"7,100"
SBIC,"Stanbic Holdings Plc
",143.50,143.50,143.50,143.50,"2,500"
SCBK,"Standard Chartered Bank Kenya Ltd
",275.00,295.00,279.50,279.75,"64,700"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.36,1.55,1.50,1.51,"17,600"
XPRS,"Express Kenya Plc
",3.80,3.80,3.80,3.80,"1,200"
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",5.40,5.50,5.48,5.48,"200,700"
LKL,"Longhorn Publishers Plc
",3.12,3.20,3.20,3.12,"7,700"
NBV,"Nairobi Business Ventures Ltd
",2.10,2.15,2.15,2.08,"8,900"
NMG,"Nation Media Group Plc
",13.50,14.00,13.75,14.00,"3,100"
SMER,"Sameer Africa Plc
",3.24,3.59,3.26,3.59,"2,500"
SGL,"Standard Group Plc
",6.06,6.50,6.38,6.06,"6,900"
TPSE,"TPS Eastern Africa (Serena) Ltd
",15.00,16.00,15.95,16.00,"4,800"
