Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",13.00,13.00,13.00,13.00,-
KUKZ,"Kakuzi Plc
",410.00,410.00,410.00,399.75,100
KAPC,"Kapchorua Tea Kenya Plc
",230.00,230.00,230.00,221.00,300
LIMT,"Limuru Tea Plc
",309.50,309.50,309.50,309.50,-
SASN,"Sasini Plc
",15.20,16.00,15.80,15.40,"1,000"
WTK,"Williamson Tea Kenya Plc
",215.50,216.00,216.00,216.00,"3,200"
CGEN,"Car and General (K) Ltd
",24.80,24.80,24.80,22.55,200
ABSA,"ABSA Bank Kenya Plc
",19.00,19.10,19.10,19.00,"334,900"
BKG,"BK Group Plc
",35.20,36.00,35.85,36.50,"5,000"
COOP,"Co-operative Bank of Kenya Ltd
",16.50,16.95,16.75,16.95,"137,700"
DTK,"Diamond Trust Bank Kenya Ltd
",76.50,78.00,77.00,77.50,"98,300"
EQTY,"Equity Group Holdings Plc
",48.00,49.00,48.45,48.15,"325,000"
HFCK,"HF Group Ltd
",7.92,8.20,8.00,8.20,"53,200"
IMH,"I & M Holdings Plc
",35.45,35.95,35.80,35.80,"1,087,500"
KCB,"KCB Group Plc
",44.30,44.90,44.80,44.70,"7,286,700"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",49.70,52.00,50.00,49.75,"304,400"
SBIC,"Stanbic Holdings Plc
",150.50,159.00,152.75,150.00,"2,100"
SCBK,"Standard Chartered Bank Kenya Ltd
",300.00,310.00,300.00,305.25,"178,100"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.33,1.40,1.38,1.30,"33,500"
XPRS,"Express Kenya Plc
",3.70,3.70,3.70,3.70,-
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",5.40,5.98,5.50,5.50,"384,900"
LKL,"Longhorn Publishers Plc
",3.08,3.20,3.08,3.42,"23,100"
NBV,"Nairobi Business Ventures Ltd
",2.02,2.08,2.04,2.08,"3,700"
NMG,"Nation Media Group Plc
",13.05,14.80,13.95,14.15,"24,600"
SMER,"Sameer Africa Plc
",3.00,3.25,3.09,3.20,"1,100"
SGL,"Standard Group Plc
",6.00,6.38,6.12,6.54,300
TPSE,"TPS Eastern Africa (Serena) Ltd
",16.40,16.40,16.40,16.40,-
UCHM,"Uchumi Supermarket Plc
",0.37,0.39,0.38,0.37,"89,400"
SCAN,"WPP ScanGroup Plc
",3.15,3.50,3.25,3.31,"17,100"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",53.50,59.00,56.50,56.50,"60,000"
CRWN,"Crown Paints Kenya Plc
",31.00,31.00,31.00,31.00,-
CABL,"East African Cables Plc
",2.01,2.22,2.21,2.07,"90,300"
PORT,"East African Portland Cement Ltd
",33.00,33.00,33.00,33.50,300
KEGN,"Kenya Electricity Generating Company Plc
",4.90,5.00,4.93,4.95,"260,200"
KPLC-P4,"KPLC-P4
",4.00,4.00,4.00,4.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",6.94,7.00,6.98,6.98,"870,400"
TOTL,"TotalEnergies Marketing Kenya Plc
",23.95,23.95,23.95,24.00,"1,600"
UMME,"Umeme Ltd
",16.00,16.50,16.00,16.05,"71,200"
BRIT,"Britam Holdings Plc
",7.70,8.10,7.92,7.70,"170,600"
