Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",11.70,13.00,12.55,12.50,300
KUKZ,"Kakuzi Plc
",430.00,430.00,430.00,430.00,100
KAPC,"Kapchorua Tea Kenya Plc
",240.00,240.00,240.00,240.00,-
LIMT,"Limuru Tea Plc
",330.00,330.00,330.00,330.00,-
SASN,"Sasini Plc
",15.00,15.25,15.25,15.00,"22,300"
WTK,"Williamson Tea Kenya Plc
",208.00,215.00,211.00,212.00,"1,900"
CGEN,"Car and General (K) Ltd
",22.90,22.90,22.90,22.90,-
ABSA,"ABSA Bank Kenya Plc
",17.85,18.00,17.95,17.90,"150,200"
BKG,"BK Group Plc
",34.50,36.00,35.45,36.00,"22,000"
COOP,"Co-operative Bank of Kenya Ltd
",16.05,16.50,16.20,16.30,"907,500"
DTK,"Diamond Trust Bank Kenya Ltd
",68.75,70.00,69.75,69.50,"12,700"
EQTY,"Equity Group Holdings Plc
",48.45,49.00,48.65,48.00,"776,000"
HFCK,"HF Group Ltd
",7.50,8.40,7.64,7.94,"133,400"
IMH,"I & M Holdings Plc
",34.60,35.50,35.30,34.60,"39,800"
KCB,"KCB Group Plc
",44.50,45.50,45.10,44.55,"4,879,000"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",47.85,49.90,47.95,48.50,"109,600"
SBIC,"Stanbic Holdings Plc
",141.00,145.00,144.75,145.00,"8,100"
SCBK,"Standard Chartered Bank Kenya Ltd
",278.00,280.00,279.75,279.75,"16,900"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.47,1.58,1.52,1.44,"43,800"
XPRS,"Express Kenya Plc
",3.16,3.80,3.48,3.50,"3,000"
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",5.40,5.58,5.52,5.48,"488,000"
LKL,"Longhorn Publishers Plc
",3.09,3.19,3.17,3.09,"2,100"
NBV,"Nairobi Business Ventures Ltd
",2.03,2.10,2.06,2.12,"19,300"
NMG,"Nation Media Group Plc
",13.60,14.00,14.00,13.65,"138,100"
SMER,"Sameer Africa Plc
",3.30,3.68,3.55,3.35,"28,500"
SGL,"Standard Group Plc
",5.60,6.46,6.20,5.88,"2,800"
TPSE,"TPS Eastern Africa (Serena) Ltd
",16.00,16.00,16.00,15.30,"35,300"
UCHM,"Uchumi Supermarket Plc
",0.32,0.35,0.33,0.32,"2,025,800"
SCAN,"WPP ScanGroup Plc
",3.46,3.87,3.66,3.52,"5,200"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",56.00,56.00,56.00,55.75,100
CRWN,"Crown Paints Kenya Plc
",31.00,31.20,31.05,31.00,"2,300"
CABL,"East African Cables Plc
",2.69,3.27,2.97,2.98,"493,900"
PORT,"East African Portland Cement Ltd
",27.80,27.80,27.80,27.80,-
KEGN,"Kenya Electricity Generating Company Plc
",4.51,4.80,4.63,4.73,"597,200"
KPLC-P4,"KPLC-P4
",4.00,4.00,4.00,4.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",7.00,7.14,7.04,7.00,"734,600"
TOTL,"TotalEnergies Marketing Kenya Plc
",21.90,22.90,22.50,21.20,"69,300"
UMME,"Umeme Ltd
",16.50,17.00,16.80,16.90,"11,700"
BRIT,"Britam Holdings Plc
",6.80,7.10,7.02,6.94,"9,600"
CIC,"CIC Insurance Group Ltd
",2.77,2.85,2.82,2.81,"437,600"
JUB,"Jubilee Holdings Ltd
",200.00,200.00,200.00,200.00,100
KNRE,"Kenya Re-Insurance Corporation Ltd
",1.67,1.72,1.69,1.67,"1,339,500"
LBTY,"Liberty Kenya Holdings Ltd
",6.52,7.00,6.72,7.12,"1,200"
SLAM,"Sanlam Kenya Plc
",6.40,7.18,6.74,6.54,"5,400"
CTUM,"Centum Investment Company Plc
",11.00,11.75,11.25,11.25,"90,600"
HAFR,"Home Afrika Ltd
",0.85,0.90,0.89,0.82,"1,551,600"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.49,3.70,3.57,3.65,"2,400"
TCL,"Trans-Century Plc
",1.46,1.78,1.65,1.62,"2,588,800"
NSE,"Nairobi Securities Exchange Plc
",6.22,6.70,6.56,6.48,"21,600"
AMAC,"Africa Mega Agricorp Plc
",56.75,56.75,56.75,56.75,-
BOC,"BOC Kenya Plc
",80.00,80.00,80.00,80.00,-
BAT,"British American Tobacco Kenya Plc
",361.00,370.00,362.75,361.75,"2,500"
CARB,"Carbacid Investments Plc
",19.80,20.00,20.00,19.95,"45,800"
EABL,"East African Breweries Ltd
",165.00,182.00,179.00,179.50,"129,000"
FTGH,"Flame Tree Group Holdings Ltd
",2.12,2.33,2.21,2.12,"275,700"
MSC,"Mumias Sugar Company Ltd
",0.27,0.27,0.27,0.27,-
UNGA,"Unga Group Ltd
",18.70,18.70,18.70,20.00,800
SCOM,"Safaricom Plc
",18.00,18.80,18.45,17.85,"15,718,800"
LAPR,"Laptrust Imara Income-REIT
",20.00,20.00,20.00,20.00,-
GLD,"ABSA NewGold ETF
","3,260.00","3,260.00","3,260.00","3,260.00",-
^N10I,"NSE 10-Share Index
","1,344.50","1,344.50","1,344.50","1,332.00",-
^N20I,"NSE 20-Share Index
","2,190.99","2,190.99","2,190.99","2,181.38",-
^N25I,"NSE 25-Share Index
","3,517.65","3,517.65","3,517.65","3,484.60",-
^NASI,"NSE All-Share Index
",130.69,130.69,130.69,128.96,-
^NBDI,"NSE Bonds Index
","1,120.10","1,120.10","1,120.10","1,120.90",-
^ZKEQTK,"Zamara Kenya Equity Index (KES)
","2,607.29","2,607.29","2,607.29","2,578.45",-
^ZKEQTU,"Zamara Kenya Equity Index (USD)
","1,737.52","1,737.52","1,737.52","1,718.97",-
