Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",11.00,11.00,11.00,11.00,-
KUKZ,"Kakuzi Plc
",300.00,300.00,300.00,300.00,-
KAPC,"Kapchorua Tea Kenya Plc
",65.00,65.00,65.00,65.00,-
LIMT,"Limuru Tea Plc
",475.00,475.00,475.00,475.00,-
SASN,"Sasini Plc
",15.00,16.00,15.50,15.50,"1,400"
WTK,"Williamson Tea Kenya Plc
",95.00,104.00,96.75,94.75,500
CGEN,"Car and General (K) Ltd
",24.00,24.00,24.00,24.00,-
ABSA,"ABSA Bank Kenya Plc
",10.00,10.60,10.15,9.82,"215,000"
BKG,"BK Group Plc
",22.40,22.40,22.40,22.40,100
COOP,"Co-operative Bank of Kenya Ltd
",12.20,12.95,12.85,12.10,"101,800"
DTK,"Diamond Trust Bank Kenya Ltd
",80.00,80.25,80.00,81.75,"4,500"
EQTY,"Equity Group Holdings Plc
",33.60,34.00,34.00,33.20,"150,800"
HFCK,"HF Group Ltd
",4.15,4.20,4.18,4.16,"48,700"
IMH,"I & M Holdings Plc
",49.80,49.80,49.80,49.80,-
KCB,"KCB Group Plc
",34.95,37.50,35.00,35.00,"3,028,800"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",27.00,28.40,28.05,26.40,"24,300"
SBIC,"Stanbic Holdings Plc
",92.00,95.00,92.00,92.00,"1,145,300"
SCBK,"Standard Chartered Bank Kenya Ltd
",177.00,180.00,178.75,178.25,"16,000"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",0.81,0.85,0.84,0.90,"9,500"
XPRS,"Express Kenya Plc
",5.82,5.82,5.82,5.82,-
KQ,"Kenya Airways Plc
",1.28,1.50,1.30,1.40,"245,200"
LKL,"Longhorn Publishers Plc
",5.00,5.34,5.14,4.94,"4,600"
NBV,"Nairobi Business Ventures Ltd
",0.60,0.60,0.60,0.60,"1,000"
NMG,"Nation Media Group Plc
",24.05,25.00,24.60,24.25,"6,300"
SMER,"Sameer Africa Plc
",2.29,2.29,2.29,2.29,-
SGL,"Standard Group Plc
",22.00,22.00,22.00,22.00,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",11.50,11.50,11.50,12.00,"5,200"
UCHM,"Uchumi Supermarket Plc
",0.27,0.29,0.29,0.27,"91,200"
SCAN,"WPP ScanGroup Plc
",16.00,16.00,16.00,15.10,200
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",45.00,52.00,45.40,50.00,"5,100"
CRWN,"Crown Paints Kenya Plc
",58.00,58.00,58.00,59.00,600
CABL,"East African Cables Plc
",1.70,1.70,1.70,1.64,"2,300"
PORT,"East African Portland Cement Ltd
",14.25,14.25,14.25,14.25,-
KEGN,"Kenya Electricity Generating Company Plc
",4.55,4.90,4.71,4.89,"84,300"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",1.65,1.78,1.75,1.77,"499,700"
TOTL,"TotalEnergies Marketing Kenya Plc
",22.00,24.90,22.90,24.05,"1,900"
UMME,"Umeme Ltd
",5.86,6.40,6.06,6.50,"44,400"
BRIT,"Britam Holdings Plc
",6.50,6.50,6.50,6.48,"20,300"
CIC,"CIC Insurance Group Ltd
",2.10,2.33,2.19,2.29,"67,800"
JUB,"Jubilee Holdings Ltd
",250.00,250.00,250.00,250.00,-
KNRE,"Kenya Re-Insurance Corporation Ltd
",2.30,2.45,2.39,2.23,"96,500"
LBTY,"Liberty Kenya Holdings Ltd
",8.44,8.48,8.44,8.44,400
SLAM,"Sanlam Kenya Plc
",13.90,13.90,13.90,13.85,200
CTUM,"Centum Investment Company Plc
",23.00,23.50,23.20,22.65,"3,500"
HAFR,"Home Afrika Ltd
",0.30,0.35,0.31,0.33,"318,800"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",2.00,2.00,2.00,2.00,-
TCL,"Trans-Century Plc
",1.80,2.00,1.85,2.00,"2,000"
NSE,"Nairobi Securities Exchange Plc
",8.80,9.30,8.84,9.06,"7,400"
AMAC,"Africa Mega Agricorp Plc
",12.25,12.25,12.25,12.25,-
BOC,"BOC Kenya Plc
",62.00,62.00,62.00,62.00,-
BAT,"British American Tobacco Kenya Plc
",360.00,360.00,360.00,360.00,"4,600"
CARB,"Carbacid Investments Plc
",8.20,8.98,8.58,8.20,400
EABL,"East African Breweries Ltd
",138.00,140.00,139.00,135.25,"10,500"
FTGH,"Flame Tree Group Holdings Ltd
",1.00,1.11,1.06,1.01,"29,100"
MSC,"Mumias Sugar Company Ltd
",0.27,0.27,0.27,0.27,-
UNGA,"Unga Group Ltd
",29.00,29.00,29.00,29.00,-
SCOM,"Safaricom Plc
",26.00,26.50,26.00,25.35,"4,439,600"
GLD,"ABSA NewGold ETF
","1,625.00","1,625.00","1,625.00","1,625.00",-
^N20I,"NSE 20-Share Index
","1,930.75","1,930.75","1,930.75","1,917.67",-
^N25I,"NSE 25-Share Index
","3,058.30","3,058.30","3,058.30","2,995.86",-
^NASI,"NSE All-Share Index
",129.72,129.72,129.72,127.30,-
^ZKEQTK,"Zamara Kenya Equity Index (KES)
","1,555.83","1,555.83","1,555.83","1,526.25",-
^ZKEQTU,"Zamara Kenya Equity Index (USD)
","1,276.39","1,276.39","1,276.39","1,258.11",-
