Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",11.00,11.00,11.00,11.00,-
KUKZ,"Kakuzi Plc
",320.00,320.00,320.00,320.00,-
KAPC,"Kapchorua Tea Kenya Plc
",59.00,64.50,62.75,65.00,"1,500"
LIMT,"Limuru Tea Plc
",440.00,440.00,440.00,440.00,-
SASN,"Sasini Plc
",16.10,16.50,16.50,16.10,"5,000"
WTK,"Williamson Tea Kenya Plc
",98.50,109.00,102.75,109.00,"1,800"
CGEN,"Car and General (K) Ltd
",24.00,24.00,24.00,24.00,-
ABSA,"ABSA Bank Kenya Plc
",10.90,11.20,11.00,11.10,"137,300"
BKG,"BK Group Plc
",22.40,22.40,22.40,22.40,-
COOP,"Co-operative Bank of Kenya Ltd
",12.50,12.75,12.55,12.65,"194,600"
DTK,"Diamond Trust Bank Kenya Ltd
",90.00,90.00,90.00,92.25,"13,100"
EQTY,"Equity Group Holdings Plc
",38.55,40.00,39.05,39.00,"1,132,300"
HFCK,"HF Group Ltd
",4.00,4.20,4.00,4.21,"52,800"
IMH,"I & M Holdings Plc
",46.00,46.20,46.00,46.05,"9,400"
KCB,"KCB Group Plc
",40.45,41.50,40.60,41.55,"1,850,100"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",28.00,28.50,28.00,28.05,"127,300"
SBIC,"Stanbic Holdings Plc
",93.00,93.00,93.00,98.00,"1,300"
SCBK,"Standard Chartered Bank Kenya Ltd
",189.00,194.75,193.50,187.00,"16,500"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",0.81,0.90,0.85,0.90,900
XPRS,"Express Kenya Plc
",5.98,5.98,5.98,5.98,-
KQ,"Kenya Airways Plc
",1.55,1.67,1.60,1.67,"58,600"
LKL,"Longhorn Publishers Plc
",4.40,4.80,4.44,4.60,"12,300"
NBV,"Nairobi Business Ventures Ltd
",0.60,0.60,0.60,0.60,-
NMG,"Nation Media Group Plc
",22.70,25.55,24.30,25.20,"43,800"
SMER,"Sameer Africa Plc
",2.50,2.75,2.55,2.73,600
SGL,"Standard Group Plc
",22.00,22.00,22.00,22.00,200
TPSE,"TPS Eastern Africa (Serena) Ltd
",14.00,14.00,14.00,13.40,"10,100"
UCHM,"Uchumi Supermarket Plc
",0.26,0.27,0.26,0.28,"80,400"
SCAN,"WPP ScanGroup Plc
",14.35,14.60,14.40,14.50,"9,100"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",49.00,50.00,49.90,50.00,800
CRWN,"Crown Paints Kenya Plc
",58.00,58.00,58.00,58.00,100
CABL,"East African Cables Plc
",1.88,1.90,1.88,1.76,"1,400"
PORT,"East African Portland Cement Ltd
",14.25,14.25,14.25,14.25,-
KEGN,"Kenya Electricity Generating Company Plc
",4.45,4.58,4.51,4.62,"283,500"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",1.85,1.90,1.90,1.88,"221,800"
TOTL,"TotalEnergies Marketing Kenya Plc
",23.50,24.00,24.00,24.30,"3,100"
UMME,"Umeme Ltd
",6.78,6.78,6.78,6.78,100
BRIT,"Britam Holdings Plc
",6.28,6.70,6.58,6.66,"49,800"
CIC,"CIC Insurance Group Ltd
",2.21,2.50,2.28,2.31,"73,000"
JUB,"Jubilee Holdings Ltd
",303.00,303.00,303.00,303.00,-
KNRE,"Kenya Re-Insurance Corporation Ltd
",2.29,2.35,2.33,2.29,"55,100"
LBTY,"Liberty Kenya Holdings Ltd
",8.00,8.20,8.18,8.00,"14,000"
SLAM,"Sanlam Kenya Plc
",13.80,14.00,13.85,15.30,"2,300"
CTUM,"Centum Investment Company Plc
",22.00,23.95,22.35,22.75,"397,100"
HAFR,"Home Afrika Ltd
",0.38,0.39,0.38,0.36,"91,700"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",2.00,2.00,2.00,2.00,-
TCL,"Trans-Century Plc
",2.00,2.00,2.00,2.00,"4,600"
NSE,"Nairobi Securities Exchange Plc
",9.90,9.90,9.90,9.28,200
AMAC,"Africa Mega Agricorp Plc
",12.50,12.50,12.50,12.50,-
BOC,"BOC Kenya Plc
",57.50,57.50,57.50,63.00,"1,000"
BAT,"British American Tobacco Kenya Plc
",390.00,400.00,390.00,395.00,"15,000"
CARB,"Carbacid Investments Plc
",7.50,7.90,7.52,7.54,"3,900"
EABL,"East African Breweries Ltd
",158.00,170.00,160.50,172.25,"1,879,100"
FTGH,"Flame Tree Group Holdings Ltd
",1.11,1.34,1.29,1.22,"22,400"
MSC,"Mumias Sugar Company Ltd
",0.27,0.27,0.27,0.27,-
UNGA,"Unga Group Ltd
",29.00,29.00,29.00,29.00,-
SCOM,"Safaricom Plc
",25.35,26.00,25.40,25.35,"13,759,300"
GLD,"ABSA NewGold ETF
","1,490.00","1,490.00","1,490.00","1,565.00","1,700"
^N20I,"NSE 20-Share Index
","2,032.34","2,032.34","2,032.34","2,048.87",-
^N25I,"NSE 25-Share Index
","3,218.07","3,218.07","3,218.07","3,265.27",-
^NASI,"NSE All-Share Index
",132.86,132.86,132.86,133.79,-
^ZKEQTK,"Zamara Kenya Equity Index (KES)
","1,690.29","1,690.29","1,690.29","1,720.12",-
^ZKEQTU,"Zamara Kenya Equity Index (USD)
","1,379.47","1,379.47","1,379.47","1,421.33",-
