Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",15.00,15.00,15.00,15.00,-
KUKZ,"Kakuzi Plc
",355.00,355.00,355.00,355.00,-
KAPC,"Kapchorua Tea Kenya Plc
",89.00,89.00,89.00,89.00,-
LIMT,"Limuru Tea Plc
",360.00,360.00,360.00,360.00,-
SASN,"Sasini Plc
",17.00,18.50,17.20,18.50,"7,700"
WTK,"Williamson Tea Kenya Plc
",143.00,143.00,143.00,144.00,"1,100"
CGEN,"Car and General (K) Ltd
",21.60,21.60,21.60,21.60,-
ABSA,"ABSA Bank Kenya Plc
",8.74,8.86,8.78,8.80,"63,800"
BKG,"BK Group Plc
",24.55,24.55,24.55,24.55,-
COOP,"Co-operative Bank of Kenya Ltd
",11.55,11.85,11.65,11.80,"89,000"
DTK,"Diamond Trust Bank Kenya Ltd
",64.00,65.00,64.50,65.00,"47,700"
EQTY,"Equity Group Holdings Plc
",38.55,39.00,38.80,38.85,"368,600"
HFCK,"HF Group Ltd
",3.88,4.10,3.91,4.00,"4,400"
IMH,"I & M Holdings Plc
",45.50,46.00,46.00,46.00,"12,900"
KCB,"KCB Group Plc
",41.40,41.95,41.50,42.00,"130,100"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",26.50,26.90,26.60,26.80,"147,400"
SBIC,"Stanbic Holdings Plc
",83.50,83.75,83.50,83.75,"1,200"
SCBK,"Standard Chartered Bank Kenya Ltd
",141.50,142.75,142.50,142.75,"38,000"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.12,1.13,1.12,1.13,"4,100"
XPRS,"Express Kenya Plc
",4.10,4.10,4.10,4.10,-
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",3.83,3.83,3.83,3.83,-
LKL,"Longhorn Publishers Plc
",4.30,4.30,4.30,4.30,-
NBV,"Nairobi Business Ventures Ltd
",4.20,4.40,4.32,4.43,"21,600"
NMG,"Nation Media Group Plc
",17.50,17.50,17.50,16.95,"2,500"
SMER,"Sameer Africa Plc
",3.50,3.60,3.54,3.50,"29,700"
SGL,"Standard Group Plc
",20.00,20.00,20.00,20.00,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",15.40,15.40,15.40,17.00,500
UCHM,"Uchumi Supermarket Plc
",0.21,0.23,0.23,0.21,"173,300"
SCAN,"WPP ScanGroup Plc
",5.48,5.54,5.50,5.58,"50,200"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",38.00,38.50,38.50,38.30,"12,800"
CRWN,"Crown Paints Kenya Plc
",38.00,38.00,38.00,38.00,-
CABL,"East African Cables Plc
",1.35,1.40,1.35,1.35,"4,200"
PORT,"East African Portland Cement Ltd
",8.00,8.00,8.00,8.00,-
KEGN,"Kenya Electricity Generating Company Plc
",4.45,4.50,4.49,4.50,"366,900"
KPLC-P4,"KPLC-P4
",4.53,4.53,4.53,4.53,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",1.37,1.49,1.43,1.40,"228,700"
TOTL,"TotalEnergies Marketing Kenya Plc
",24.40,24.50,24.45,24.40,"1,500"
UMME,"Umeme Ltd
",6.82,6.82,6.82,6.82,-
BRIT,"Britam Holdings Plc
",6.80,7.00,6.96,6.72,"18,800"
CIC,"CIC Insurance Group Ltd
",2.25,2.34,2.32,2.29,"36,000"
JUB,"Jubilee Holdings Ltd
",282.00,299.75,288.75,282.25,800
KNRE,"Kenya Re-Insurance Corporation Ltd
",2.43,2.50,2.47,2.45,"31,100"
LBTY,"Liberty Kenya Holdings Ltd
",7.48,7.52,7.50,8.14,"32,000"
SLAM,"Sanlam Kenya Plc
",10.90,10.90,10.90,10.90,-
CTUM,"Centum Investment Company Plc
",15.85,16.70,15.95,15.95,"41,800"
HAFR,"Home Afrika Ltd
",0.39,0.42,0.41,0.40,"525,100"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",2.29,2.29,2.29,2.29,100
TCL,"Trans-Century Plc
",1.20,1.23,1.21,1.22,"5,000"
NSE,"Nairobi Securities Exchange Plc
",8.70,8.80,8.76,8.76,"2,600"
AMAC,"Africa Mega Agricorp Plc
",10.40,10.40,10.40,10.40,-
BOC,"BOC Kenya Plc
",67.00,67.00,67.00,67.00,-
BAT,"British American Tobacco Kenya Plc
",400.00,449.75,437.50,475.00,"2,800"
CARB,"Carbacid Investments Plc
",10.80,11.45,10.90,11.20,"33,900"
EABL,"East African Breweries Ltd
",171.00,173.00,172.50,170.00,800
FTGH,"Flame Tree Group Holdings Ltd
",1.30,1.35,1.34,1.30,"11,200"
MSC,"Mumias Sugar Company Ltd
",0.27,0.27,0.27,0.27,-
UNGA,"Unga Group Ltd
",32.00,32.00,32.00,29.60,"3,000"
SCOM,"Safaricom Plc
",37.80,38.40,38.00,38.40,"2,238,300"
GLD,"ABSA NewGold ETF
","1,855.00","1,855.00","1,855.00","1,855.00",-
^N20I,"NSE 20-Share Index
","1,879.06","1,879.06","1,879.06","1,882.96",-
^N25I,"NSE 25-Share Index
","3,616.93","3,616.93","3,616.93","3,635.74",-
^NASI,"NSE All-Share Index
",163.73,163.73,163.73,165.08,-
^ZKEQTK,"Zamara Kenya Equity Index (KES)
","1,926.90","1,926.90","1,926.90","1,931.64",-
^ZKEQTU,"Zamara Kenya Equity Index (USD)
","1,536.17","1,536.17","1,536.17","1,547.11",-
