Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",13.90,13.90,13.90,13.90,-
KUKZ,"Kakuzi Plc
",351.00,351.00,351.00,351.00,-
KAPC,"Kapchorua Tea Kenya Plc
",81.00,81.00,81.00,81.00,-
LIMT,"Limuru Tea Plc
",360.00,360.00,360.00,360.00,-
SASN,"Sasini Plc
",17.20,17.20,17.20,17.20,-
WTK,"Williamson Tea Kenya Plc
",140.00,145.50,143.00,141.25,"2,500"
CGEN,"Car and General (K) Ltd
",24.00,24.00,24.00,24.00,-
ABSA,"ABSA Bank Kenya Plc
",8.70,8.90,8.86,8.86,"407,100"
BKG,"BK Group Plc
",24.00,24.00,24.00,23.10,"500,000"
COOP,"Co-operative Bank of Kenya Ltd
",11.80,11.95,11.90,11.90,"273,600"
DTK,"Diamond Trust Bank Kenya Ltd
",65.25,67.75,65.50,65.25,"3,600"
EQTY,"Equity Group Holdings Plc
",37.50,38.00,37.70,37.50,"215,900"
HFCK,"HF Group Ltd
",3.78,4.00,4.00,3.95,"406,700"
IMH,"I & M Holdings Plc
",47.00,48.95,47.40,48.05,"145,400"
KCB,"KCB Group Plc
",39.85,40.50,40.00,39.80,"3,175,100"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",24.50,25.00,25.00,24.60,"53,700"
SBIC,"Stanbic Holdings Plc
",81.00,83.00,83.00,82.25,"40,500"
SCBK,"Standard Chartered Bank Kenya Ltd
",143.00,145.75,144.00,142.75,"6,000"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.02,1.17,1.03,1.07,"33,500"
XPRS,"Express Kenya Plc
",3.92,3.92,3.92,3.92,100
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",3.83,3.83,3.83,3.83,-
LKL,"Longhorn Publishers Plc
",4.45,4.45,4.45,4.46,500
NBV,"Nairobi Business Ventures Ltd
",4.15,4.30,4.26,4.44,"20,000"
NMG,"Nation Media Group Plc
",17.00,17.95,17.05,17.85,"30,200"
SMER,"Sameer Africa Plc
",3.36,3.36,3.36,3.36,"1,000"
SGL,"Standard Group Plc
",20.95,20.95,20.95,21.00,100
TPSE,"TPS Eastern Africa (Serena) Ltd
",17.10,17.10,17.10,17.00,200
UCHM,"Uchumi Supermarket Plc
",0.21,0.23,0.23,0.21,"115,500"
SCAN,"WPP ScanGroup Plc
",5.50,5.80,5.60,5.60,"27,300"
