Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",15.00,15.00,15.00,15.00,-
KUKZ,"Kakuzi Plc
",355.00,355.00,355.00,355.00,-
KAPC,"Kapchorua Tea Kenya Plc
",85.00,85.00,85.00,89.00,100
LIMT,"Limuru Tea Plc
",360.00,360.00,360.00,360.00,-
SASN,"Sasini Plc
",17.20,17.20,17.20,18.25,"1,400"
WTK,"Williamson Tea Kenya Plc
",143.00,144.00,143.50,145.00,500
CGEN,"Car and General (K) Ltd
",21.60,21.60,21.60,21.60,-
ABSA,"ABSA Bank Kenya Plc
",8.66,8.80,8.70,8.80,"50,200"
BKG,"BK Group Plc
",25.00,25.00,25.00,24.55,500
COOP,"Co-operative Bank of Kenya Ltd
",11.50,11.85,11.65,11.65,"273,400"
DTK,"Diamond Trust Bank Kenya Ltd
",63.00,64.00,63.00,64.00,"21,700"
EQTY,"Equity Group Holdings Plc
",38.60,39.90,39.25,39.25,"6,286,600"
HFCK,"HF Group Ltd
",3.88,4.00,3.90,3.87,"26,500"
IMH,"I & M Holdings Plc
",44.50,46.00,45.00,46.00,"1,039,900"
KCB,"KCB Group Plc
",41.60,42.35,42.30,42.05,"4,467,400"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",24.50,26.15,24.95,26.70,"1,462,000"
SBIC,"Stanbic Holdings Plc
",82.75,83.00,83.00,83.00,"1,300"
SCBK,"Standard Chartered Bank Kenya Ltd
",141.00,142.75,141.00,142.25,"399,000"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.08,1.10,1.09,1.10,900
XPRS,"Express Kenya Plc
",4.10,4.10,4.10,4.10,-
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",3.83,3.83,3.83,3.83,-
LKL,"Longhorn Publishers Plc
",4.70,4.70,4.70,4.35,500
NBV,"Nairobi Business Ventures Ltd
",4.20,4.84,4.53,4.41,"83,600"
NMG,"Nation Media Group Plc
",17.00,17.50,17.05,17.00,"61,600"
SMER,"Sameer Africa Plc
",3.70,3.70,3.70,3.53,100
SGL,"Standard Group Plc
",20.00,20.00,20.00,20.00,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",15.40,15.40,15.40,15.40,-
UCHM,"Uchumi Supermarket Plc
",0.25,0.25,0.25,0.24,"6,200"
SCAN,"WPP ScanGroup Plc
",5.30,5.50,5.40,5.50,"25,100"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",40.00,45.00,43.15,38.05,"742,100"
CRWN,"Crown Paints Kenya Plc
",40.50,40.50,40.50,40.40,"1,000"
CABL,"East African Cables Plc
",1.34,1.35,1.35,1.35,"38,600"
PORT,"East African Portland Cement Ltd
",8.00,8.00,8.00,8.00,300
KEGN,"Kenya Electricity Generating Company Plc
",4.40,4.59,4.43,4.48,"6,527,100"
KPLC-P4,"KPLC-P4
",4.53,4.53,4.53,4.53,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",1.42,1.48,1.47,1.48,"1,242,100"
TOTL,"TotalEnergies Marketing Kenya Plc
",24.00,24.35,24.20,24.40,"4,100"
UMME,"Umeme Ltd
",6.32,6.32,6.32,6.82,200
BRIT,"Britam Holdings Plc
",6.72,7.20,6.82,6.84,"67,300"
CIC,"CIC Insurance Group Ltd
",2.20,2.30,2.23,2.28,"110,900"
JUB,"Jubilee Holdings Ltd
",290.00,290.00,290.00,288.00,100
KNRE,"Kenya Re-Insurance Corporation Ltd
",2.50,2.54,2.52,2.44,"321,300"
LBTY,"Liberty Kenya Holdings Ltd
",7.60,7.60,7.60,7.84,900
SLAM,"Sanlam Kenya Plc
",10.80,10.90,10.90,10.90,"1,400"
CTUM,"Centum Investment Company Plc
",15.70,16.00,15.90,16.05,"67,400"
HAFR,"Home Afrika Ltd
",0.37,0.40,0.38,0.40,"603,200"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",2.29,2.29,2.29,2.29,-
TCL,"Trans-Century Plc
",1.20,1.23,1.22,1.22,"40,400"
NSE,"Nairobi Securities Exchange Plc
",8.10,8.70,8.64,8.56,"20,400"
AMAC,"Africa Mega Agricorp Plc
",10.40,10.40,10.40,10.40,-
BOC,"BOC Kenya Plc
",67.00,67.00,67.00,67.00,-
BAT,"British American Tobacco Kenya Plc
",430.00,435.00,434.75,432.25,"4,600"
CARB,"Carbacid Investments Plc
",11.00,11.90,11.80,10.90,"2,300"
EABL,"East African Breweries Ltd
",170.00,172.00,170.00,170.25,"254,300"
FTGH,"Flame Tree Group Holdings Ltd
",1.34,1.40,1.34,1.39,"12,900"
MSC,"Mumias Sugar Company Ltd
",0.27,0.27,0.27,0.27,-
UNGA,"Unga Group Ltd
",29.50,29.70,29.55,30.20,"1,400"
SCOM,"Safaricom Plc
",38.50,39.25,39.00,38.40,"9,418,500"
GLD,"ABSA NewGold ETF
","1,855.00","1,855.00","1,855.00","1,855.00",-
^N20I,"NSE 20-Share Index
","1,878.02","1,878.02","1,878.02","1,873.93",-
^N25I,"NSE 25-Share Index
","3,643.64","3,643.64","3,643.64","3,633.40",-
^NASI,"NSE All-Share Index
",166.18,166.18,166.18,164.82,-
^ZKEQTK,"Zamara Kenya Equity Index (KES)
","1,942.54","1,942.54","1,942.54","1,933.65",-
^ZKEQTU,"Zamara Kenya Equity Index (USD)
","1,542.21","1,542.21","1,542.21","1,540.12",-
