Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",13.00,13.80,13.80,13.95,"67,600"
KUKZ,"Kakuzi Plc
",355.00,355.00,355.00,351.00,100
KAPC,"Kapchorua Tea Kenya Plc
",82.50,82.50,82.50,89.00,"4,000"
LIMT,"Limuru Tea Plc
",360.00,360.00,360.00,360.00,-
SASN,"Sasini Plc
",17.15,17.30,17.30,17.20,"70,700"
WTK,"Williamson Tea Kenya Plc
",143.00,146.00,143.00,143.00,"39,500"
CGEN,"Car and General (K) Ltd
",24.00,24.00,24.00,24.00,-
ABSA,"ABSA Bank Kenya Plc
",8.70,8.90,8.76,8.86,"109,900"
BKG,"BK Group Plc
",25.00,25.00,25.00,25.00,-
COOP,"Co-operative Bank of Kenya Ltd
",11.50,11.90,11.80,11.80,"488,100"
DTK,"Diamond Trust Bank Kenya Ltd
",65.00,67.25,65.00,65.00,"13,900"
EQTY,"Equity Group Holdings Plc
",38.05,39.00,38.30,38.05,"1,383,600"
HFCK,"HF Group Ltd
",3.82,4.00,3.91,4.00,"38,000"
IMH,"I & M Holdings Plc
",47.00,47.00,47.00,47.20,"67,900"
KCB,"KCB Group Plc
",40.50,41.50,41.35,40.90,"1,492,900"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",25.60,26.55,26.50,25.50,"640,300"
SBIC,"Stanbic Holdings Plc
",83.00,84.00,83.00,83.00,"3,000"
SCBK,"Standard Chartered Bank Kenya Ltd
",142.50,143.50,143.00,143.50,"32,100"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.08,1.10,1.10,1.11,"613,900"
XPRS,"Express Kenya Plc
",4.00,4.00,4.00,4.00,-
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",3.83,3.83,3.83,3.83,-
LKL,"Longhorn Publishers Plc
",4.10,4.30,4.16,4.07,"4,900"
NBV,"Nairobi Business Ventures Ltd
",4.00,4.49,4.10,4.41,"83,100"
NMG,"Nation Media Group Plc
",16.80,17.00,16.90,17.00,"31,500"
SMER,"Sameer Africa Plc
",3.55,3.60,3.58,3.61,"29,400"
SGL,"Standard Group Plc
",20.00,20.00,20.00,20.95,100
TPSE,"TPS Eastern Africa (Serena) Ltd
",16.90,17.00,16.90,17.00,"115,200"
UCHM,"Uchumi Supermarket Plc
",0.21,0.24,0.22,0.23,"13,800"
SCAN,"WPP ScanGroup Plc
",5.42,5.50,5.50,5.46,"153,500"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
