Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",15.00,15.00,15.00,15.00,-
KUKZ,"Kakuzi Plc
",355.00,355.00,355.00,355.00,-
KAPC,"Kapchorua Tea Kenya Plc
",81.00,85.00,81.25,85.00,"5,400"
LIMT,"Limuru Tea Plc
",360.00,360.00,360.00,360.00,100
SASN,"Sasini Plc
",17.20,18.00,17.30,17.20,"1,900"
WTK,"Williamson Tea Kenya Plc
",140.00,145.00,140.50,143.50,"5,600"
CGEN,"Car and General (K) Ltd
",21.60,21.60,21.60,21.60,-
ABSA,"ABSA Bank Kenya Plc
",8.60,8.70,8.62,8.70,"406,700"
BKG,"BK Group Plc
",25.00,26.00,25.00,25.00,"301,400"
COOP,"Co-operative Bank of Kenya Ltd
",11.70,11.80,11.70,11.65,"120,800"
DTK,"Diamond Trust Bank Kenya Ltd
",64.00,68.75,64.00,63.00,"4,700"
EQTY,"Equity Group Holdings Plc
",37.80,39.00,37.95,39.25,"1,840,300"
HFCK,"HF Group Ltd
",3.88,3.99,3.88,3.90,"26,700"
IMH,"I & M Holdings Plc
",45.00,46.00,45.05,45.00,"8,100"
KCB,"KCB Group Plc
",41.35,42.00,41.60,42.30,"672,200"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",24.95,25.00,24.95,24.95,"1,836,100"
SBIC,"Stanbic Holdings Plc
",82.75,83.00,83.00,83.00,"1,400"
SCBK,"Standard Chartered Bank Kenya Ltd
",141.00,142.50,141.25,141.00,"19,800"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.08,1.10,1.08,1.09,"12,800"
XPRS,"Express Kenya Plc
",4.10,4.10,4.10,4.10,-
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",3.83,3.83,3.83,3.83,-
LKL,"Longhorn Publishers Plc
",4.70,4.70,4.70,4.70,-
NBV,"Nairobi Business Ventures Ltd
",4.40,4.40,4.40,4.53,"7,500"
NMG,"Nation Media Group Plc
",16.95,17.50,17.25,17.05,"337,000"
SMER,"Sameer Africa Plc
",3.60,3.85,3.66,3.70,"9,100"
SGL,"Standard Group Plc
",20.00,20.00,20.00,20.00,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",15.40,15.40,15.40,15.40,-
UCHM,"Uchumi Supermarket Plc
",0.24,0.25,0.24,0.25,"125,200"
SCAN,"WPP ScanGroup Plc
",5.74,5.94,5.92,5.40,"36,300"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",42.00,44.00,42.35,43.15,"143,500"
CRWN,"Crown Paints Kenya Plc
",38.00,39.00,38.10,40.50,"2,400"
CABL,"East African Cables Plc
",1.32,1.35,1.34,1.35,"1,700"
PORT,"East African Portland Cement Ltd
",8.00,8.00,8.00,8.00,"2,000"
KEGN,"Kenya Electricity Generating Company Plc
",4.47,4.50,4.49,4.43,"340,000"
KPLC-P4,"KPLC-P4
",4.53,4.53,4.53,4.53,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",1.42,1.48,1.46,1.47,"80,300"
TOTL,"TotalEnergies Marketing Kenya Plc
",24.35,24.35,24.35,24.20,"3,500"
UMME,"Umeme Ltd
",6.32,6.32,6.32,6.32,-
BRIT,"Britam Holdings Plc
",6.86,6.96,6.90,6.82,"15,300"
CIC,"CIC Insurance Group Ltd
",2.10,2.30,2.19,2.23,"51,300"
JUB,"Jubilee Holdings Ltd
",290.00,290.00,290.00,290.00,100
KNRE,"Kenya Re-Insurance Corporation Ltd
",2.50,2.57,2.55,2.52,"99,300"
LBTY,"Liberty Kenya Holdings Ltd
",8.00,8.00,8.00,7.60,600
SLAM,"Sanlam Kenya Plc
",10.90,10.90,10.90,10.90,-
CTUM,"Centum Investment Company Plc
",15.50,16.00,15.50,15.90,"687,800"
HAFR,"Home Afrika Ltd
",0.38,0.39,0.38,0.38,"13,200"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",2.29,2.29,2.29,2.29,-
TCL,"Trans-Century Plc
",1.28,1.34,1.31,1.22,200
NSE,"Nairobi Securities Exchange Plc
",8.10,8.58,8.56,8.64,"23,400"
AMAC,"Africa Mega Agricorp Plc
",10.40,10.40,10.40,10.40,-
BOC,"BOC Kenya Plc
",67.00,67.00,67.00,67.00,-
BAT,"British American Tobacco Kenya Plc
",430.00,435.00,433.00,434.75,"63,600"
CARB,"Carbacid Investments Plc
",10.90,12.25,10.95,11.80,"20,000"
EABL,"East African Breweries Ltd
",170.00,170.25,170.00,170.00,"326,500"
FTGH,"Flame Tree Group Holdings Ltd
",1.30,1.34,1.33,1.34,"3,600"
MSC,"Mumias Sugar Company Ltd
",0.27,0.27,0.27,0.27,-
UNGA,"Unga Group Ltd
",29.55,29.55,29.55,29.55,-
SCOM,"Safaricom Plc
",38.80,39.25,39.10,39.00,"2,293,400"
GLD,"ABSA NewGold ETF
","1,855.00","1,855.00","1,855.00","1,855.00",-
^N20I,"NSE 20-Share Index
","1,881.87","1,881.87","1,881.87","1,878.02",-
^N25I,"NSE 25-Share Index
","3,625.37","3,625.37","3,625.37","3,643.64",-
^NASI,"NSE All-Share Index
",165.98,165.98,165.98,166.18,-
^ZKEQTK,"Zamara Kenya Equity Index (KES)
","1,924.27","1,924.27","1,924.27","1,942.54",-
^ZKEQTU,"Zamara Kenya Equity Index (USD)
","1,526.30","1,526.30","1,526.30","1,542.21",-
