Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",32.50,32.50,32.50,32.50,-
KUKZ,"Kakuzi Plc
",76.00,76.00,76.00,76.00,-
KAPC,"Kapchorua Tea Kenya Plc
",132.00,132.00,132.00,131.00,200
LIMT,"Limuru Tea Plc
",450.00,450.00,450.00,450.00,-
SASN,"Sasini Plc
",12.30,12.40,12.40,12.40,"23,100"
WTK,"Williamson Tea Kenya Plc
",247.00,247.00,247.00,255.00,500
CGEN,"Car and General (K) Ltd
",25.00,25.00,25.00,25.00,300
ABSA,"ABSA Bank Kenya Plc
",13.80,14.00,13.95,13.80,"526,700"
COOP,"Co-operative Bank of Kenya Ltd
",11.50,11.60,11.55,11.55,"1,082,100"
DTK,"Diamond Trust Bank Kenya Ltd
",90.00,95.00,95.00,90.00,"72,500"
EQTY,"Equity Group Holdings Plc
",21.75,22.25,22.25,22.00,"1,876,400"
HFCK,"HF Group Ltd
",15.40,15.65,15.55,15.45,"73,700"
KCB,"KCB Group Plc
",23.25,23.75,23.75,23.50,"818,500"
NBK,"National Bank of Kenya Ltd
",19.05,19.25,19.20,19.50,"20,600"
NCBA,"NCBA Group Plc
",36.00,36.75,36.75,37.00,"468,100"
SBIC,"Stanbic Holdings Plc
",43.50,43.75,43.75,44.00,"2,500"
SCBK,"Standard Chartered Bank Kenya Ltd
",192.00,196.00,195.00,195.00,"8,300"
EVRD,"Eveready East Africa Ltd
",1.65,1.70,1.70,1.70,"2,100"
XPRS,"Express Kenya Plc
",4.25,4.25,4.25,4.00,"4,600"
KQ,"Kenya Airways Plc
",14.00,14.20,14.05,14.20,"85,400"
LKL,"Longhorn Publishers Plc
",18.30,18.30,18.30,18.30,-
NMG,"Nation Media Group Plc
",170.00,172.00,172.00,172.00,"4,300"
SMER,"Sameer Africa Plc
",4.00,4.10,4.05,4.05,"82,200"
SGL,"Standard Group Plc
",26.00,26.00,26.00,27.00,300
TPSE,"TPS Eastern Africa (Serena) Ltd
",44.00,44.00,44.00,46.00,400
UCHM,"Uchumi Supermarket Plc
",15.10,15.75,15.65,15.75,"88,300"
SCAN,"WPP ScanGroup Plc
",51.00,54.00,54.00,53.50,"20,600"
ARM,"ARM Cement Plc
",190.00,200.00,199.00,182.00,"248,300"
BAMB,"Bamburi Cement Ltd
",178.00,180.00,180.00,178.00,"25,000"
CRWN,"Crown Paints Kenya Plc
",33.50,33.50,33.50,34.75,200
CABL,"East African Cables Plc
",10.50,10.50,10.50,10.50,100
PORT,"East African Portland Cement Ltd
",58.00,59.00,59.00,58.50,700
KENO,"KenolKobil Ltd
",15.50,15.70,15.70,15.50,"61,000"
KEGN,"Kenya Electricity Generating Company Plc
",8.10,8.50,8.35,8.45,"181,600"
KPLC-P4,"KPLC-P4
",7.65,7.65,7.65,7.65,-
KPLC-P7,"KPLC-P7
",5.50,5.50,5.50,5.50,-
KPLC,"Kenya Power and Lighting Company Plc
",15.15,15.25,15.20,15.25,"341,500"
TOTL,"TotalEnergies Marketing Kenya Plc
",15.45,15.45,15.45,15.50,"1,500"
BRIT,"Britam Holdings Plc
",5.25,5.70,5.65,5.45,"254,100"
CIC,"CIC Insurance Group Ltd
",4.75,5.00,4.80,5.25,"5,703,200"
JUB,"Jubilee Holdings Ltd
",173.00,173.00,173.00,173.00,-
KNRE,"Kenya Re-Insurance Corporation Ltd
",9.05,10.00,9.40,10.05,"22,000"
LBTY,"Liberty Kenya Holdings Ltd
",7.60,7.80,7.75,7.75,"4,400"
SLAM,"Sanlam Kenya Plc
",35.25,35.25,35.25,35.50,"1,200"
CTUM,"Centum Investment Company Plc
",12.40,12.60,12.60,12.50,"140,400"
OCH,"Olympia Capital Holdings Ltd
",3.60,3.65,3.65,3.65,"18,800"
TCL,"Trans-Century Plc
",24.00,24.50,24.25,24.00,"30,500"
AMAC,"Africa Mega Agricorp Plc
",3.00,3.00,3.00,3.00,-
BOC,"BOC Kenya Plc
",125.00,125.00,125.00,125.00,-
BAT,"British American Tobacco Kenya Plc
",370.00,372.00,371.00,371.00,"11,900"
CARB,"Carbacid Investments Plc
",127.00,127.00,127.00,118.00,100
EABL,"East African Breweries Ltd
",225.00,230.00,228.00,225.00,"472,500"
MSC,"Mumias Sugar Company Ltd
",6.30,6.70,6.55,6.60,"289,100"
UNGA,"Unga Group Ltd
",12.15,12.40,12.25,12.35,"6,800"
SCOM,"Safaricom Plc
",3.75,3.90,3.85,3.80,"16,535,300"
^N20I,"NSE 20-Share Index
","3,825.93","3,825.93","3,825.93","3,788.52",-
^NASI,"NSE All-Share Index
",83.26,83.26,83.26,82.50,-
