Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",13.00,13.00,13.00,12.00,500
KUKZ,"Kakuzi Plc
",355.25,355.25,355.25,355.25,-
KAPC,"Kapchorua Tea Kenya Plc
",265.00,265.00,265.00,250.00,200
LIMT,"Limuru Tea Plc
",380.00,380.00,380.00,380.00,-
SASN,"Sasini Plc
",18.90,18.95,18.95,18.90,"2,500"
WTK,"Williamson Tea Kenya Plc
",250.00,250.00,250.00,250.00,-
CGEN,"Car and General (K) Ltd
",20.00,20.00,20.00,21.50,100
ABSA,"ABSA Bank Kenya Plc
",13.50,14.45,13.90,14.05,"217,900"
BKG,"BK Group Plc
",30.00,31.00,30.15,30.90,"6,600"
COOP,"Co-operative Bank of Kenya Ltd
",12.80,13.00,12.95,13.00,"62,500"
DTK,"Diamond Trust Bank Kenya Ltd
",46.40,46.45,46.45,46.40,"5,300"
EQTY,"Equity Group Holdings Plc
",43.00,43.75,43.30,43.40,"41,100"
HFCK,"HF Group Ltd
",4.09,4.10,4.10,4.09,"2,700"
IMH,"I & M Holdings Plc
",21.50,21.80,21.70,21.65,"11,800"
KCB,"KCB Group Plc
",34.05,34.90,34.15,34.90,"85,600"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",41.20,42.00,41.20,41.20,"101,500"
SBIC,"Stanbic Holdings Plc
",115.00,115.00,115.00,114.00,"10,200"
SCBK,"Standard Chartered Bank Kenya Ltd
",193.00,197.00,194.50,194.50,"22,600"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.20,1.20,1.20,1.17,400
XPRS,"Express Kenya Plc
",2.88,2.88,2.88,2.88,"3,000"
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",3.83,3.83,3.83,3.83,-
LKL,"Longhorn Publishers Plc
",2.30,2.38,2.32,2.30,"1,000"
NBV,"Nairobi Business Ventures Ltd
",2.12,2.12,2.12,2.12,300
NMG,"Nation Media Group Plc
",17.00,18.00,17.25,17.10,"2,400"
SMER,"Sameer Africa Plc
",2.22,2.22,2.22,2.22,-
SGL,"Standard Group Plc
",6.76,6.76,6.76,6.74,200
TPSE,"TPS Eastern Africa (Serena) Ltd
",12.65,12.65,12.65,14.00,900
UCHM,"Uchumi Supermarket Plc
",0.18,0.19,0.19,0.18,"42,600"
SCAN,"WPP ScanGroup Plc
",2.06,2.21,2.06,2.06,"28,600"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",58.00,63.50,61.50,57.75,"95,200"
CRWN,"Crown Paints Kenya Plc
",34.00,34.00,34.00,34.00,-
CABL,"East African Cables Plc
",0.90,0.95,0.94,0.95,"2,200"
PORT,"East African Portland Cement Ltd
",4.46,4.46,4.46,4.46,-
KEGN,"Kenya Electricity Generating Company Plc
",2.41,2.50,2.45,2.41,"675,600"
KPLC-P4,"KPLC-P4
",4.00,4.00,4.00,4.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",1.75,1.80,1.80,1.74,"557,600"
TOTL,"TotalEnergies Marketing Kenya Plc
",21.00,21.50,21.15,20.00,400
UMME,"Umeme Ltd
",15.00,15.40,15.30,14.50,"3,500"
