Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",12.00,12.00,12.00,12.00,-
KUKZ,"Kakuzi Plc
",355.25,355.25,355.25,355.25,-
KAPC,"Kapchorua Tea Kenya Plc
",275.00,275.00,275.00,260.75,300
LIMT,"Limuru Tea Plc
",380.00,380.00,380.00,380.00,-
SASN,"Sasini Plc
",18.70,18.70,18.70,18.50,600
WTK,"Williamson Tea Kenya Plc
",250.00,250.00,250.00,249.00,200
CGEN,"Car and General (K) Ltd
",22.00,22.00,22.00,20.50,100
ABSA,"ABSA Bank Kenya Plc
",13.90,14.10,14.00,14.05,"728,900"
BKG,"BK Group Plc
",33.15,33.15,33.15,30.30,100
COOP,"Co-operative Bank of Kenya Ltd
",12.90,13.30,12.95,13.10,"62,100"
DTK,"Diamond Trust Bank Kenya Ltd
",46.30,46.50,46.45,46.10,"39,300"
EQTY,"Equity Group Holdings Plc
",42.55,42.75,42.60,42.75,"8,300"
HFCK,"HF Group Ltd
",4.11,4.90,4.55,4.47,"138,300"
IMH,"I & M Holdings Plc
",21.50,21.60,21.50,21.55,"12,300"
KCB,"KCB Group Plc
",33.60,34.80,34.00,34.30,"124,800"
NBK,"National Bank of Kenya Ltd
",4.12,4.12,4.12,4.12,-
NCBA,"NCBA Group Plc
",40.50,41.50,40.85,40.90,"63,300"
SBIC,"Stanbic Holdings Plc
",116.00,116.00,116.00,116.00,"3,100"
SCBK,"Standard Chartered Bank Kenya Ltd
",192.00,193.00,192.75,193.75,"9,300"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.18,1.25,1.24,1.23,800
XPRS,"Express Kenya Plc
",3.00,3.00,3.00,3.07,200
HBE,"Homeboyz Entertainment Plc
",4.66,4.66,4.66,4.66,-
KQ,"Kenya Airways Plc
",3.83,3.83,3.83,3.83,-
LKL,"Longhorn Publishers Plc
",2.31,2.40,2.36,2.40,500
NBV,"Nairobi Business Ventures Ltd
",2.15,2.15,2.15,2.15,-
NMG,"Nation Media Group Plc
",16.80,16.90,16.90,17.00,600
SMER,"Sameer Africa Plc
",2.24,2.24,2.24,2.24,-
SGL,"Standard Group Plc
",6.76,6.76,6.76,6.76,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",14.20,14.20,14.20,14.00,"5,500"
UCHM,"Uchumi Supermarket Plc
",0.17,0.19,0.19,0.18,"4,400"
SCAN,"WPP ScanGroup Plc
",2.06,2.19,2.14,2.10,900
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",60.75,61.50,61.00,61.00,"2,580,300"
CRWN,"Crown Paints Kenya Plc
",35.70,35.70,35.70,35.70,-
CABL,"East African Cables Plc
",0.90,0.97,0.97,0.96,"4,100"
PORT,"East African Portland Cement Ltd
",5.22,5.72,5.36,5.20,"4,100"
KEGN,"Kenya Electricity Generating Company Plc
",2.45,2.49,2.48,2.47,"187,600"
KPLC-P4,"KPLC-P4
",4.00,4.00,4.00,4.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",1.84,2.00,1.96,1.90,"2,298,800"
TOTL,"TotalEnergies Marketing Kenya Plc
",21.50,21.50,21.50,20.85,600
UMME,"Umeme Ltd
",15.10,15.50,15.40,15.35,"16,700"
BRIT,"Britam Holdings Plc
",5.50,5.94,5.50,5.52,"41,800"
CIC,"CIC Insurance Group Ltd
",2.18,2.20,2.19,2.20,"63,500"
JUB,"Jubilee Holdings Ltd
",168.00,175.00,169.75,170.50,"1,200"
KNRE,"Kenya Re-Insurance Corporation Ltd
",1.29,1.35,1.34,1.34,"652,500"
LBTY,"Liberty Kenya Holdings Ltd
",5.60,5.60,5.60,5.60,-
SLAM,"Sanlam Kenya Plc
",6.18,6.18,6.18,5.80,900
CTUM,"Centum Investment Company Plc
",8.74,9.40,9.02,8.82,"17,100"
HAFR,"Home Afrika Ltd
",0.32,0.35,0.35,0.32,"17,900"
